Date,Close,Open,High,Low,Volume,Change,Adj Close
29/06/2023,65388.3,64206,65843,63751.3,7700000,1.84,65387.3904
28/06/2023,64206,64115.1,64478.9,63387.5,6150000,0.14,64204.86114
27/06/2023,64115.1,64387.9,64387.9,63296.6,5980000,-0.14,64116.1116
26/06/2023,64206,63023.8,64297,62114.3,10740000,2.17,64205.56923
23/06/2023,62841.9,60932.1,63205.6,60932.1,11960000,3.29,62842.77219
22/06/2023,60841.1,60477.3,61204.9,60295.5,5610000,0.9,60838.1595
21/06/2023,60295.5,59658.9,60295.5,59567.9,3490000,1.22,60294.62838
20/06/2023,59567.9,59931.7,59931.7,59567.9,2960000,-0.46,59565.43278
19/06/2023,59840.7,60295.5,60568.3,59658.9,3280000,-0.45,59843.0888
16/06/2023,60113.6,60477.3,60568.3,60022.6,5990000,-0.3,60114.6135
15/06/2023,60295.5,61204.9,61295.8,60204.5,4690000,-1.19,60296.8263
14/06/2023,61023,61568.7,62023.4,61023,4910000,-0.74,61022.76502
13/06/2023,61477.7,61932.4,62114.3,61386.8,4940000,-0.44,61478.7978
12/06/2023,61750.5,60022.6,61841.5,60022.6,5450000,3.19,61749.61833
09/06/2023,59840.7,59658.9,60477.3,59567.9,2080000,0.46,59841.91234
08/06/2023,59567.9,60477.3,60477.3,59567.9,5040000,-1.06,59566.3323
07/06/2023,60204.5,60477.3,60659.2,60022.6,3720000,-0.3,60205.2408
06/06/2023,60386.4,60841.1,60841.1,60022.6,3420000,-0.15,60386.58405
05/06/2023,60477.3,60477.3,61113.9,60204.5,3320000,0.91,60477.07847
02/06/2023,59931.7,60204.5,60295.5,59567.9,2970000,-0.3,59933.2592
01/06/2023,60113.6,60113.6,60477.3,60022.6,1210000,0,60113.6
31/05/2023,60113.6,60750.2,60750.2,60113.6,1470000,-0.6,60114.4362
30/05/2023,60477.3,61023,61295.8,60477.3,1770000,-0.89,60479.8953
29/05/2023,61023,61204.9,61568.7,61023,1040000,0,61023
26/05/2023,61023,61295.8,61841.5,61023,904500,0,61023
25/05/2023,61023,60204.5,61386.8,60022.6,1310000,1.21,61025.07555
24/05/2023,60295.5,61023,61295.8,60113.6,2350000,-1.04,60298.40616
23/05/2023,60932.1,61841.5,62205.3,60932.1,2940000,-1.76,60931.78816
22/05/2023,62023.4,62478.1,62750.9,62023.4,1700000,-0.58,62025.35424
19/05/2023,62387.2,63114.7,63205.6,62387.2,1200000,-0.87,62385.28464
18/05/2023,62932.8,62750.9,63660.4,62296.2,2500000,0.29,62932.87761
17/05/2023,62750.9,63387.5,63387.5,62569,1870000,-1,62753.625
16/05/2023,63387.5,62750.9,63387.5,62750.9,1380000,1.01,63384.68409
15/05/2023,62750.9,63569.4,63569.4,62750.9,1540000,-0.86,62752.24924
12/05/2023,63296.6,64024.1,64024.1,63205.6,1210000,-0.57,63297.53572
11/05/2023,63660.4,64115.1,64478.9,63660.4,447300,-0.71,63659.88279
10/05/2023,64115.1,64387.9,64660.7,64115.1,951600,-0.28,64116.9684
09/05/2023,64297,64387.9,64569.8,64115.1,871300,0.43,64299.40363
08/05/2023,64024.1,62750.9,64024.1,62750.9,1230000,2.33,64026.8577
05/05/2023,62569,62387.2,62932.8,62387.2,712200,0.29,62568.12288
04/05/2023,62387.2,63660.4,63660.4,62205.3,2660000,-2,62387.192
28/04/2023,63660.4,63478.5,63842.2,63387.5,1120000,0.72,63660.68032
27/04/2023,63205.6,64569.8,64569.8,63205.6,1370000,-2.11,63207.37722
26/04/2023,64569.8,63660.4,64569.8,63660.4,941600,1.57,64567.43958
25/04/2023,63569.4,64115.1,64933.6,63478.5,1370000,-0.85,63570.12165
24/04/2023,64115.1,64569.8,64660.7,63842.2,1130000,-0.56,64117.81816
21/04/2023,64478.9,65479.2,65479.2,64387.9,1110000,-1.39,64479.40263
20/04/2023,65388.3,65570.2,66024.9,65297.3,822300,-0.14,65387.52912
19/04/2023,65479.2,66479.6,66479.6,65479.2,816300,-1.37,65479.17481
18/04/2023,66388.7,65297.3,66388.7,65297.3,931800,1.81,66386.63584
17/04/2023,65206.4,66206.8,66297.7,65206.4,1370000,-1.51,65207.07732
14/04/2023,66206.8,66934.3,67025.3,66206.8,1290000,-0.95,66208.3877
13/04/2023,66843.4,67570.9,67661.9,66843.4,889600,-1.08,66841.13428
12/04/2023,67570.9,67661.9,67661.9,67298.1,979100,-0.13,67573.93953
11/04/2023,67661.9,67570.9,67752.8,67389,782800,0,67661.9
10/04/2023,67661.9,67934.7,67934.7,67661.9,832700,-0.4,67662.9612
07/04/2023,67934.7,67661.9,67934.7,67570.9,794400,0.54,67935.78286
06/04/2023,67570.9,67661.9,67843.8,67570.9,905600,-0.27,67569.86744
05/04/2023,67752.8,67480,68025.6,67389,963400,0.4,67749.92
04/04/2023,67480,67661.9,67752.8,67480,1820000,-0.27,67479.21287
03/04/2023,67661.9,67843.8,68116.6,67480,850600,0,67661.9
31/03/2023,67661.9,68207.5,68571.3,67661.9,1080000,-0.8,67661.84
30/03/2023,68207.5,67934.7,68571.3,67843.8,838700,0.13,68205.15158
29/03/2023,68116.6,67934.7,68116.6,67661.9,907400,0.67,68115.23473
28/03/2023,67661.9,67752.8,68480.4,67661.9,1650000,-0.27,67660.62174
27/03/2023,67843.8,68207.5,68207.5,67570.9,1370000,-0.53,67846.00025
24/03/2023,68207.5,68207.5,68662.2,68025.6,932300,-0.4,68206.4784
23/03/2023,68480.4,67570.9,68480.4,67298.1,1290000,1.21,68480.60899
22/03/2023,67661.9,67843.8,67934.7,67661.9,900200,0,67661.9
21/03/2023,67661.9,67661.9,68298.5,67480,1350000,0.13,67658.74217
20/03/2023,67570.9,68207.5,68207.5,67389,1610000,-0.27,67569.86744
17/03/2023,67752.8,69480.7,69480.7,67752.8,2430000,-2.49,67750.63057
16/03/2023,69480.7,70026.4,70117.3,69026,1530000,-0.91,69479.23257
15/03/2023,70117.3,69662.6,70299.2,69571.7,1960000,0.65,70115.4069
14/03/2023,69662.6,69389.8,69935.5,68753.2,1740000,-0.39,69662.75155
13/03/2023,69935.5,69844.5,70117.3,69662.6,1820000,0,69935.5
10/03/2023,69935.5,69571.7,70208.3,69207.9,1430000,0.52,69933.47284
09/03/2023,69571.7,69298.8,70117.3,69298.8,1390000,0,69571.7
08/03/2023,69571.7,68389.4,69571.7,68207.5,1240000,0.92,69569.30292
07/03/2023,68935.1,69026,69298.8,68662.2,1170000,1.07,68937.32025
06/03/2023,68207.5,69117,69662.6,68207.5,891800,-1.32,68204.6556
03/03/2023,69117,68207.5,69844.5,68207.5,704200,-0.65,69119.48395
02/03/2023,69571.7,69935.5,69935.5,69207.9,1090000,-0.52,69571.8354
01/03/2023,69935.5,68298.5,70026.4,68207.5,1640000,1.85,69932.4507
28/02/2023,68662.2,68662.2,69026,68298.5,1030000,0.4,68662.9576
27/02/2023,68389.4,67934.7,69026,67298.1,1110000,0.67,68389.86249
24/02/2023,67934.7,68844.1,69117,67752.8,1680000,-1.32,67935.35788
23/02/2023,68844.1,68662.2,69935.5,67661.9,2330000,0.26,68840.72172
22/02/2023,68662.2,69389.8,69753.6,68662.2,1300000,-2.2,68663.7174
21/02/2023,70208.3,70481.1,70572.1,69753.6,888300,-0.39,70206.22371
20/02/2023,70481.1,69117,70481.1,68662.2,1390000,1.97,70478.6049
17/02/2023,69117,69207.9,69480.7,68480.4,777000,-0.65,69119.48395
16/02/2023,69571.7,69117,69571.7,68753.2,691300,0.66,69573.1722
15/02/2023,69117,67934.7,69117,67661.9,1440000,1.74,69116.76378
14/02/2023,67934.7,68480.4,68844.1,67661.9,1070000,-0.8,67932.5568
13/02/2023,68480.4,69026,69026,67389,1570000,-0.79,68480.6946
10/02/2023,69026,68207.5,69026,68207.5,1240000,1.2,69025.99
09/02/2023,68207.5,68935.1,69117,68207.5,1590000,-1.06,68204.38794
08/02/2023,68935.1,69298.8,69662.6,68844.1,1550000,-0.39,68937.98919
07/02/2023,69207.9,70572.1,70572.1,69207.9,1270000,-1.68,69207.64464
06/02/2023,70390.2,69026,70481.1,69026,1910000,1.84,70388.7528
03/02/2023,69117,70026.4,70117.3,69026,1860000,-0.91,69118.84224
02/02/2023,69753.6,70390.2,70481.1,69753.6,1490000,-0.65,69751.94605
01/02/2023,70208.3,70663,70753.9,69935.5,1810000,0.13,70208.45249
31/01/2023,70117.3,72027.1,72300,69935.5,4820000,-2.9,70114.939
30/01/2023,72209,72754.7,72754.7,72209,1610000,-0.75,72209.03975
27/01/2023,72754.7,74027.9,74482.6,72390.9,2330000,-1.6,72754.008
19/01/2023,73937,73482.2,74118.8,72754.7,2630000,0,73937
18/01/2023,73937,73573.2,74118.8,73391.3,1300000,0.49,73933.70868
17/01/2023,73573.2,72936.6,73664.1,72209,1670000,1.89,73573.7501
16/01/2023,72209,73300.4,73482.2,72209,654700,-1.49,72208.22404
13/01/2023,73300.4,72936.6,73755.1,72845.6,1450000,0.75,73300.36025
12/01/2023,72754.7,72663.8,72936.6,72118.1,684900,0.76,72757.7884
11/01/2023,72209,73664.1,74209.8,72209,1530000,-1.98,72205.55082
10/01/2023,73664.1,73573.2,74118.8,73300.4,1200000,0.37,73662.84781
09/01/2023,73391.3,72663.8,73391.3,72390.9,948300,1.13,73392.87264
06/01/2023,72572.8,73664.1,73846,72390.9,1270000,-1.72,72575.8488
05/01/2023,73846,72118.1,74027.9,71845.3,2470000,2.4,73848.9344
04/01/2023,72118.1,71572.4,72118.1,71481.5,1090000,1.02,72118.6831
03/01/2023,71390.5,69571.7,71390.5,69298.8,1500000,3.15,71387.94885
30/12/2022,69207.9,70935.8,70935.8,69207.9,1200000,-1.17,69207.09112
29/12/2022,70026.4,70390.2,71117.7,70026.4,1330000,0,70026.4
28/12/2022,70026.4,69753.6,70935.8,69662.6,1190000,0.52,70024.84552
27/12/2022,69662.6,69844.5,70935.8,69117,1590000,0.79,69663.0243
26/12/2022,69117,69480.7,70572.1,69026,1660000,-0.26,69118.62312
23/12/2022,69298.8,70117.3,71117.7,69298.8,1560000,-1.04,69298.12544
22/12/2022,70026.4,72118.1,72300,70026.4,1590000,-1.66,70026.63558
21/12/2022,71208.7,71208.7,72012.8,71030,2310000,1.27,71208.20304
20/12/2022,70315.2,69064.3,71208.7,68707,3030000,2.21,70316.69823
19/12/2022,68796.3,70136.5,70136.5,68796.3,2420000,-1.28,68797.77056
16/12/2022,69689.8,69421.7,70404.5,69332.4,3000000,0.52,69692.92848
15/12/2022,69332.4,69243,70761.9,69064.3,2600000,0.13,69333.0159
14/12/2022,69243,70940.6,70940.6,69243,3520000,-0.64,69243.78528
13/12/2022,69689.8,70225.8,70940.6,68975,3610000,-0.64,69687.6264
12/12/2022,70136.5,71744.7,73174.3,70047.2,3140000,-1.88,70132.93804
09/12/2022,71476.7,72370.1,73084.9,71476.7,2410000,-1.23,71479.94777
08/12/2022,72370.1,74157.1,75050.5,72370.1,1600000,-1.82,72368.77254
07/12/2022,73710.3,74157.1,75318.6,73084.9,1840000,0,73710.3
06/12/2022,73710.3,75944,76033.3,73710.3,1400000,-2.94,73711.2464
05/12/2022,75944,75139.9,76480.1,75139.9,2070000,1.19,75943.60095
02/12/2022,75050.5,73531.6,75050.5,73263.6,2520000,1.94,75049.2474
01/12/2022,73621,72906.2,74067.7,72906.2,2220000,-4.6,73619.8938
30/11/2022,77169.7,77356.1,77356.1,75958.1,2000000,-0.24,77170.44536
29/11/2022,77356.1,75771.7,77635.7,75026.1,2400000,1.59,77355.19755
28/11/2022,76144.5,76424.1,77728.9,76144.5,2300000,-0.61,76143.17595
25/11/2022,76610.5,75771.7,77076.5,75492.1,2600000,1.23,76609.34555
24/11/2022,75678.5,73628.1,75678.5,73534.9,2880000,2.27,75680.72043
23/11/2022,74000.9,74094.1,74280.5,72975.7,773100,-0.13,73997.77767
22/11/2022,74094.1,72230.1,74746.5,72136.9,2280000,2.05,74091.25945
21/11/2022,72602.9,71764.1,72602.9,71670.9,1790000,1.17,72603.73997
18/11/2022,71764.1,71764.1,72509.7,70552.5,2230000,1.32,71767.08372
17/11/2022,70832.1,71577.7,72975.7,69993.3,2600000,2.01,70829.72541
16/11/2022,69434.1,70366.1,73441.7,68781.7,3540000,-3.25,69431.76675
15/11/2022,71764.1,73628.1,74000.9,71298.1,2090000,-2.53,71765.30907
14/11/2022,73628.1,72696.1,76424.1,70925.3,2600000,0.77,73631.53053
11/11/2022,73068.9,73534.9,74932.9,73068.9,1560000,0,73068.9
10/11/2022,73068.9,75398.9,75492.1,71764.1,2640000,-3.09,73069.07399
09/11/2022,75398.9,76424.1,76610.5,74560.1,2700000,-1.82,75399.19642
08/11/2022,76796.9,76610.5,76796.9,74187.3,2300000,0.24,76794.3652
07/11/2022,76610.5,74653.3,76610.5,74560.1,2640000,2.75,76610.50275
04/11/2022,74560.1,74466.9,75492.1,72696.1,2910000,0,74560.1
03/11/2022,74560.1,72696.1,75212.5,72696.1,1280000,2.17,74559.27269
02/11/2022,72975.7,74746.5,74839.7,72975.7,1830000,-2.37,72975.00795
01/11/2022,74746.5,73162.1,76890.1,73162.1,3180000,2.17,74749.71757
31/10/2022,73162.1,72416.5,73162.1,72043.7,1570000,0.64,73161.35504
28/10/2022,72696.1,73162.1,73255.3,72416.5,1440000,-0.64,72693.86256
27/10/2022,73162.1,70832.1,73162.1,70832.1,2280000,3.29,73162.47609
26/10/2022,70832.1,70832.1,71204.9,70459.3,824700,0,70832.1
25/10/2022,70832.1,69061.3,71577.7,69061.3,1660000,2.7,70830.2387
24/10/2022,68968.1,71950.5,71950.5,68968.1,1580000,-3.9,68965.3001
21/10/2022,71764.1,72230.1,73068.9,71298.1,2100000,-0.65,71760.60435
20/10/2022,72230.1,71391.3,72230.1,70645.7,2290000,1.17,72226.57821
19/10/2022,71391.3,70925.3,71577.7,70925.3,1040000,0.13,71390.78753
18/10/2022,71298.1,69900.1,71764.1,69620.5,3140000,3.24,71298.88612
17/10/2022,69061.3,68781.7,69993.3,68688.5,1680000,0.14,69064.65534
14/10/2022,68968.1,68968.1,69434.1,68688.5,1440000,0.27,68967.41059
13/10/2022,68781.7,66172.1,68781.7,65985.7,3170000,3.07,68779.95091
12/10/2022,66731.3,65706.1,66824.5,65333.3,1270000,1.99,66728.48735
11/10/2022,65426.5,65706.1,66638.1,64867.3,1720000,-0.43,65423.56377
10/10/2022,65706.1,63842.1,66638.1,62816.9,1660000,1,65704.237
07/10/2022,65053.7,64587.7,66451.7,61978.1,2690000,-0.29,65050.90371
06/10/2022,65240.1,66451.7,66544.9,65240.1,1500000,-2.23,65243.19201
05/10/2022,66731.3,66172.1,67104.1,66172.1,1490000,0.99,66733.08111
04/10/2022,66078.9,66917.7,66917.7,65240.1,1630000,-0.14,66079.45906
03/10/2022,66172.1,67010.9,67570.1,66172.1,2040000,-1.8,66170.7934
30/09/2022,67383.7,67010.9,68315.7,67010.9,2350000,-0.55,67383.83925
29/09/2022,67756.5,67942.9,68502.1,67290.5,2030000,1.25,67754.17125
28/09/2022,66917.7,67104.1,68036.1,66078.9,2150000,-0.83,66916.84173
27/09/2022,67476.9,69434.1,69806.9,67383.7,2420000,-2.16,67478.38904
26/09/2022,68968.1,70645.7,71018.5,68688.5,3390000,-3.52,68968.2456
23/09/2022,71484.5,71764.1,72043.7,71298.1,1400000,-0.26,71484.55566
22/09/2022,71670.9,71391.3,71857.3,70832.1,1030000,0,71670.9
21/09/2022,71670.9,70552.5,72323.3,70459.3,2480000,1.45,71670.06265
20/09/2022,70645.7,70179.7,71018.5,70179.7,1140000,0.8,70647.192
19/09/2022,70086.5,70459.3,70552.5,69806.9,1420000,-1.05,70088.36295
16/09/2022,70832.1,69620.5,70832.1,69340.9,2310000,2.01,70829.72541
15/09/2022,69434.1,69061.3,70086.5,69061.3,1210000,0.68,69437.08308
14/09/2022,68968.1,69806.9,69900.1,68781.7,2040000,-2.25,68965.06875
13/09/2022,70552.5,70086.5,70832.1,70086.5,1560000,0.53,70551.65241
12/09/2022,70179.7,70832.1,71018.5,70179.7,1390000,-0.79,70180.06269
09/09/2022,70738.9,70738.9,71298.1,70366.1,1190000,0.26,70735.9365
08/09/2022,70552.5,70832.1,71298.1,70086.5,1350000,0,70552.5
07/09/2022,70552.5,72509.7,72509.7,70552.5,2920000,-2.7,70551.9381
06/09/2022,72509.7,72230.1,73628.1,72043.7,2650000,0.39,72511.79739
05/09/2022,72230.1,70366.1,72509.7,70366.1,3170000,2.65,72230.80165
31/08/2022,70366.1,70738.9,71204.9,70366.1,1660000,-0.66,70364.60814
30/08/2022,70832.1,70366.1,71204.9,70366.1,2230000,0.66,70830.51626
29/08/2022,70366.1,70925.3,71111.7,70272.9,3310000,-1.82,70366.48962
26/08/2022,71670.9,72509.7,72789.3,71018.5,2460000,-1.28,71673.58288
25/08/2022,72602.9,72602.9,72975.7,71764.1,2180000,0.26,72604.7829
24/08/2022,72416.5,70645.7,72975.7,70645.7,5440000,2.51,72418.90707
23/08/2022,70645.7,68688.5,70738.9,68595.3,4550000,2.85,70646.12225
22/08/2022,68688.5,69061.3,69713.7,68688.5,2070000,-0.54,68688.36898
19/08/2022,69061.3,68408.9,69434.1,67942.9,5230000,0.95,69058.78455
18/08/2022,68408.9,67663.3,68595.3,67663.3,4230000,1.1,68407.5963
17/08/2022,67663.3,66917.7,67663.3,66824.5,1320000,1.11,67660.48647
16/08/2022,66917.7,66917.7,67476.9,66824.5,1690000,0.42,66917.98002
15/08/2022,66638.1,67104.1,67104.1,66451.7,2530000,-0.56,66635.63896
12/08/2022,67010.9,66172.1,67010.9,66172.1,1800000,1.13,67014.09789
11/08/2022,66265.3,67663.3,67663.3,65892.5,3880000,-1.93,66265.99707
10/08/2022,67570.1,67104.1,67663.3,67104.1,1540000,0.69,67567.11829
09/08/2022,67104.1,67290.5,67476.9,67104.1,2130000,-0.28,67102.0866
08/08/2022,67290.5,67570.1,67570.1,67197.3,2800000,-0.55,67291.15185
05/08/2022,67663.3,68315.7,68408.9,67663.3,2140000,-0.95,67666.70085
04/08/2022,68315.7,68408.9,68408.9,67849.7,1720000,-0.14,68313.12754
03/08/2022,68408.9,67849.7,68502.1,67570.1,3130000,0,68408.9
02/08/2022,68408.9,68408.9,69154.5,67756.5,2600000,-0.14,68406.19706
01/08/2022,68502.1,67849.7,68502.1,67290.5,2530000,0.96,68501.05712
29/07/2022,67849.7,67756.5,68595.3,67476.9,2580000,0.28,67852.75724
28/07/2022,67663.3,67570.1,67849.7,67383.7,1220000,0.55,67660.59775
27/07/2022,67290.5,67104.1,67663.3,66917.7,789500,0.28,67291.99148
26/07/2022,67104.1,67942.9,68036.1,66917.7,1150000,-1.23,67107.20233
25/07/2022,67942.9,67104.1,67942.9,66917.7,1240000,1.25,67942.90125
22/07/2022,67104.1,68222.5,68222.5,67104.1,712300,-1.64,67103.651
21/07/2022,68222.5,67570.1,68595.3,67290.5,1720000,0.27,68219.79747
20/07/2022,68036.1,68222.5,68595.3,67849.7,1170000,0.27,68032.89419
19/07/2022,67849.7,67104.1,67942.9,66731.3,1530000,1.53,67846.91485
18/07/2022,66824.5,67104.1,67290.5,66638.1,1110000,0.14,66824.72382
15/07/2022,66731.3,67476.9,68036.1,66731.3,1480000,-1.1,66734.6541
14/07/2022,67476.9,67383.7,68222.5,67290.5,982300,-0.14,67475.50186
13/07/2022,67570.1,68222.5,68595.3,67476.9,1420000,-1.09,67571.05887
12/07/2022,68315.7,68036.1,68874.9,67663.3,976100,0.41,68315.04801
11/07/2022,68036.1,67290.5,69620.5,67104.1,2560000,0,68036.1
08/07/2022,68036.1,68036.1,68315.7,67570.1,1700000,0,68036.1
07/07/2022,68036.1,65892.5,68036.1,65240.1,3050000,3.25,68034.00625
06/07/2022,65892.5,66172.1,66638.1,64774.1,2360000,0.04,65890.44564
05/07/2022,65864.1,67846.3,67936.4,65774,2590000,-2.66,65866.18174
04/07/2022,67666.1,66675,68296.8,66494.8,3140000,1.9,67666.3893
01/07/2022,66404.7,65143.2,66584.9,64872.9,2860000,2.08,66406.20448
30/06/2022,65053.1,65143.2,67395.8,65053.1,3580000,-0.14,65051.99952
29/06/2022,65143.2,63611.5,65503.6,63611.5,1940000,2.12,65144.08404
28/06/2022,63791.7,63611.5,65503.6,63161,3040000,-0.42,63792.9396
27/06/2022,64062,64692.7,64963,63341.2,1800000,-0.56,64061.63456
24/06/2022,64422.4,63971.9,65683.9,63881.8,1680000,1.13,64421.42808
23/06/2022,63701.6,63611.5,64872.9,63070.9,1100000,0.14,63700.5561
22/06/2022,63611.5,65864.1,66134.4,63611.5,2210000,-4.21,63609.06213
21/06/2022,66404.7,62350.1,66494.8,61989.7,4840000,6.81,66403.67019
20/06/2022,62169.9,59827.3,62800.6,59827.3,2590000,3.45,62170.9672
17/06/2022,60097.6,60277.8,61809.5,58746.1,2500000,-1.91,60098.66401
16/06/2022,61268.9,58655.9,61539.2,58565.8,2220000,5.43,61270.96079
15/06/2022,58115.3,59557,59917.4,58115.3,2680000,-2.42,58115.7206
14/06/2022,59557,59016.4,60818.4,58926.3,1390000,-0.45,59558.07715
13/06/2022,59827.3,61629.3,61629.3,59647.1,2380000,-4.46,59827.53016
10/06/2022,62620.4,63070.9,63251.1,62620.4,1480000,-1,62618.589
09/06/2022,63251.1,63971.9,64062,63251.1,1050000,-1.13,63249.01753
08/06/2022,63971.9,63701.6,64332.3,63701.6,1700000,0.57,63974.08555
07/06/2022,63611.5,63341.2,63701.6,63070.9,1320000,-0.28,63613.08324
06/06/2022,63791.7,63251.1,64152.1,63070.9,1430000,0.71,63790.92252
03/06/2022,63341.2,63971.9,64242.2,63070.9,1050000,-1.13,63338.0994
02/06/2022,64062,64872.9,64872.9,63791.7,1490000,-1.11,64063.71092
01/06/2022,64782.8,64422.4,65413.5,64242.2,1230000,0.28,64783.48728
31/05/2022,64602.6,64963,65233.3,64602.6,2060000,-1.1,64604.8426
30/05/2022,65323.4,65683.9,65683.9,64872.9,2120000,-0.69,65320.1594
27/05/2022,65774,64242.2,66044.3,63701.6,3460000,2.38,65771.16436
26/05/2022,64242.2,64782.8,64782.8,63701.6,1530000,-0.83,64245.10276
25/05/2022,64782.8,62079.8,65143.2,62079.8,2360000,4.35,64780.2713
24/05/2022,62079.8,60097.6,62079.8,59917.4,2030000,3.92,62078.89824
23/05/2022,59737.2,61719.4,61899.6,59647.1,2020000,-2.64,59739.1224
20/05/2022,61359,62169.9,62980.8,61268.9,1300000,-1.3,61361.6913
19/05/2022,62169.9,62620.4,63070.9,62169.9,1450000,-1.85,62169.3878
18/05/2022,63341.2,63070.9,63521.4,62620.4,1980000,0.43,63342.10487
17/05/2022,63070.9,59106.5,63070.9,58746.1,2110000,6.38,63069.19146
16/05/2022,59286.7,60007.5,60908.5,59196.6,1980000,-0.45,59288.9935
13/05/2022,59557,60367.9,61088.7,59376.8,4590000,-0.6,59557.8956
12/05/2022,59917.4,62890.7,62890.7,59917.4,3190000,-4.32,59915.19872
11/05/2022,62620.4,63611.5,64062,62620.4,1790000,-1.56,62619.1606
10/05/2022,63611.5,63070.9,64782.8,63070.9,3110000,0.86,63613.30974
09/05/2022,63070.9,63251.1,64422.4,62710.5,2390000,-0.28,63073.99692
06/05/2022,63251.1,64332.3,64512.5,62620.4,2110000,-2.64,63247.9768
05/05/2022,64963,65954.2,65954.2,64422.4,1550000,-0.55,64964.1213
04/05/2022,65323.4,66855.2,67035.4,65323.4,1760000,-2.29,65324.21592
29/04/2022,66855.2,67035.4,67576,66675,1630000,-0.13,66858.27111
28/04/2022,66945.3,67485.9,67485.9,66494.8,1910000,-0.93,66947.5432
27/04/2022,67576,67756.2,68296.8,66404.7,1830000,-1.19,67573.09589
26/04/2022,68386.9,66224.5,68477,63881.8,3880000,3.27,68390.04115
25/04/2022,66224.5,68477,68747.3,65774,2660000,-3.16,66225.87396
22/04/2022,68386.9,68206.7,68927.5,68026.5,2800000,1.2,68386.912
21/04/2022,67576,67846.3,68927.5,67576,4620000,-0.79,67578.47886
20/04/2022,68116.6,68477,69107.7,68116.6,1930000,-0.53,68114.0719
19/04/2022,68477,69468.1,70008.7,68477,1670000,-1.3,68476.086
18/04/2022,69378,68927.5,70188.9,68837.4,2560000,0.65,69375.52875
15/04/2022,68927.5,68927.5,69918.6,68477,1360000,0.26,68926.04298
14/04/2022,68747.3,69828.5,70279,68747.3,1810000,-1.17,68744.36906
13/04/2022,69558.2,69197.8,70729.5,69107.7,2120000,0.52,69557.62856
12/04/2022,69197.8,69648.3,70098.8,68927.5,1780000,-0.65,69195.58605
08/04/2022,69648.3,70729.5,71270.1,69648.3,2740000,-1.53,69647.33865
07/04/2022,70729.5,71990.9,72081,70729.5,1760000,-1.01,70728.65197
06/04/2022,71450.3,72081,73162.3,71270.1,4310000,-1.37,71448.95282
05/04/2022,72441.4,73702.9,73702.9,72441.4,2200000,-2.19,72441.31373
04/04/2022,74063.3,73883.1,74333.6,73432.6,3810000,0.61,74061.83808
01/04/2022,73612.8,72982.1,74513.8,72351.3,6110000,0.99,73613.6308
31/03/2022,72892,68657.2,72982.1,68477,9650000,6.17,72893.34924
30/03/2022,68657.2,68026.5,69017.6,67666.1,3410000,0.93,68659.14645
29/03/2022,68026.5,66224.5,68026.5,66224.5,2140000,2.86,68025.84384
28/03/2022,66134.4,67846.3,68116.6,66134.4,4040000,-2.39,66136.82682
25/03/2022,67756.2,68116.6,68296.8,67666.1,2700000,-0.53,67755.58202
24/03/2022,68116.6,68477,68567.1,67756.2,3390000,-0.66,68114.55714
23/03/2022,68567.1,69197.8,69378,68386.9,3230000,-6.12,68567.32336
22/03/2022,73037.2,73987,73987,72942.2,2390000,-0.9,73038.7811
21/03/2022,73702.1,72182.4,73987,72182.4,1880000,2.11,73705.44864
18/03/2022,72182.4,72752.3,73132.2,72182.4,4230000,-0.52,72184.97604
17/03/2022,72562.3,73702.1,73892,72562.3,1350000,-1.16,72565.46164
16/03/2022,73417.1,73322.1,74082,73132.2,1850000,0.13,73417.41873
15/03/2022,73322.1,73132.2,73607.1,72467.4,1480000,0,73322.1
14/03/2022,73322.1,74082,74082,73037.2,1650000,-1.03,73318.9554
11/03/2022,74082,73322.1,74556.8,73227.2,2320000,1.17,74083.95824
10/03/2022,73227.2,72182.4,73987,72182.4,2970000,2.66,73224.91416
09/03/2022,71327.6,72182.4,72942.2,71232.7,3000000,-1.31,71330.56606
08/03/2022,72277.4,72467.4,72657.3,72182.4,2380000,-0.91,72278.42598
07/03/2022,72942.2,73987,73987,72847.3,3530000,-1.41,72943.7833
04/03/2022,73987,74461.9,74461.9,73892,2510000,-0.64,73985.34384
03/03/2022,74461.9,74746.8,75031.7,74271.9,1490000,-0.13,74459.87616
02/03/2022,74556.8,75221.7,75221.7,74082,2040000,-0.88,74559.74904
01/03/2022,75221.7,74461.9,75411.6,74271.9,1270000,1.02,75221.41138
28/02/2022,74461.9,74936.8,75031.7,73892,2260000,-0.63,74464.69816
25/02/2022,74936.8,75031.7,75506.6,74936.8,1350000,0.38,74935.47684
24/02/2022,74651.8,75981.5,75981.5,74556.8,2720000,-1.75,74651.82375
23/02/2022,75981.5,75981.5,76456.4,75791.5,2200000,0,75981.5
22/02/2022,75981.5,76836.3,76931.3,75696.6,3200000,-1.23,75985.04501
21/02/2022,76931.3,76836.3,77501.1,76836.3,1280000,0.5,76934.157
18/02/2022,76551.4,76076.5,76741.3,76076.5,1810000,-0.25,76549.44675
17/02/2022,76741.3,76456.4,77121.2,76361.4,1790000,0.5,76743.207
16/02/2022,76361.4,77121.2,77216.2,76266.4,2830000,-0.99,76357.70012
15/02/2022,77121.2,77026.2,77406.2,76931.3,1470000,0.12,77118.63144
14/02/2022,77026.2,77406.2,77881,76931.3,2970000,-1.1,77024.309
