Date,Adj Close,Close,High,Low,Open,Volume
04/12/2012,12.62450027,12.62450027,12.64999962,12.43299961,12.49699974,62294000
05/12/2012,12.69799995,12.69799995,12.77750015,12.51900005,12.62199974,57044000
06/12/2012,12.66849995,12.66849995,12.7585001,12.57549953,12.64999962,71158000
07/12/2012,12.66349983,12.66349983,12.76049995,12.60050011,12.70699978,43406000
10/12/2012,12.38850021,12.38850021,12.73900032,12.36499977,12.65499973,70076000
11/12/2012,12.53450012,12.53450012,12.67399979,12.33250046,12.42500019,83704000
12/12/2012,12.5880003,12.5880003,12.71800041,12.50300026,12.55350018,52562000
13/12/2012,12.5625,12.5625,12.72700024,12.5010004,12.55550003,49204000
14/12/2012,12.45950031,12.45950031,12.59500027,12.38949966,12.50549984,50538000
17/12/2012,12.69299984,12.69299984,12.69999981,12.4630003,12.49050045,45540000
18/12/2012,13.02000046,13.02000046,13.15550041,12.72850037,12.72850037,99220000
19/12/2012,12.89949989,12.89949989,13.08349991,12.88399982,13.06499958,46000000
20/12/2012,13.07499981,13.07499981,13.12049961,12.82699966,12.91800022,51692000
21/12/2012,12.84599972,12.84599972,12.91899967,12.7869997,12.89099979,94092000
24/12/2012,12.93099976,12.93099976,12.97500038,12.84799957,12.86499977,19688000
26/12/2012,12.43150043,12.43150043,12.87100029,12.40200043,12.85750008,83054000
27/12/2012,12.41549969,12.41549969,12.46749973,12.14299965,12.41399956,72786000
28/12/2012,12.25899982,12.25899982,12.37199974,12.25249958,12.29249954,37174000
31/12/2012,12.54349995,12.54349995,12.62049961,12.13749981,12.1875,68380000
02/01/2013,12.86550045,12.86550045,12.90499973,12.66300011,12.8039999,65420000
03/01/2013,12.92399979,12.92399979,13.04399967,12.81849957,12.86349964,55018000
04/01/2013,12.95750046,12.95750046,12.98999977,12.83250046,12.87899971,37484000
07/01/2013,13.42300034,13.42300034,13.48649979,13.1335001,13.14850044,98200000
08/01/2013,13.31900024,13.31900024,13.44900036,13.17850018,13.35350037,60214000
09/01/2013,13.31750011,13.31750011,13.47500038,13.27000046,13.40849972,45312000
10/01/2013,13.2670002,13.2670002,13.43700027,13.11499977,13.42700005,57268000
11/01/2013,13.39700031,13.39700031,13.42150021,13.20549965,13.25500011,48266000
14/01/2013,13.63650036,13.63650036,13.7130003,13.37699986,13.39999962,85500000
15/01/2013,13.59500027,13.59500027,13.63650036,13.46500015,13.5340004,46538000
16/01/2013,13.44649982,13.44649982,13.56200027,13.39150047,13.52649975,41312000
17/01/2013,13.52400017,13.52400017,13.59850025,13.46049976,13.57499981,37692000
18/01/2013,13.60599995,13.60599995,13.72500038,13.47999954,13.54150009,58840000
22/01/2013,13.50949955,13.50949955,13.60499954,13.46150017,13.58100033,42754000
23/01/2013,13.40550041,13.40550041,13.55449963,13.33250046,13.5284996,50178000
24/01/2013,13.67300034,13.67300034,13.83250046,13.46850014,13.46850014,68340000
25/01/2013,14.19950008,14.19950008,14.23600006,13.72000027,13.75,99362000
28/01/2013,13.80200005,13.80200005,14.22399998,13.72000027,14.18900013,86428000
29/01/2013,13.01749992,13.01749992,13.77299976,12.91749954,13.76749992,203452000
30/01/2013,13.63799953,13.63799953,14.21000004,13.35550022,14.14999962,261508000
31/01/2013,13.27499962,13.27499962,13.79699993,13.18500042,13.55200005,135442000
01/02/2013,13.25,13.25,13.44649982,13.14000034,13.44649982,122300000
04/02/2013,12.9989996,12.9989996,13.23400021,12.95349979,13.13899994,74472000
05/02/2013,13.34449959,13.34449959,13.40149975,13.07299995,13.10000038,80258000
06/02/2013,13.11100006,13.11100006,13.34449959,13.05550003,13.25800037,55408000
07/02/2013,13.01150036,13.01150036,13.20499992,12.75549984,13.20499992,79514000
08/02/2013,13.09749985,13.09749985,13.26249981,13.02750015,13.06999969,77584000
11/02/2013,12.86050034,12.86050034,13.16250038,12.82999992,13.15999985,68074000
12/02/2013,12.93500042,12.93500042,13.00800037,12.85000038,12.95950031,58874000
13/02/2013,13.47350025,13.47350025,13.49800014,13.01500034,13.07649994,105860000
14/02/2013,13.46199989,13.46199989,13.53250027,13.27000046,13.36849976,69260000
15/02/2013,13.25450039,13.25450039,13.4460001,13.15550041,13.38150024,79598000
19/02/2013,13.48750019,13.48750019,13.50549984,13.22500038,13.2954998,57084000
20/02/2013,13.32050037,13.32050037,13.71500015,13.31849957,13.51000023,70578000
21/02/2013,13.29699993,13.29699993,13.47399998,13.16250038,13.25599957,72748000
22/02/2013,13.27099991,13.27099991,13.35550022,13.08049965,13.33100033,62496000
25/02/2013,12.99349976,12.99349976,13.43449974,12.98250008,13.34700012,60648000
26/02/2013,12.96800041,12.96800041,13.10200024,12.78649998,13.04450035,66972000
27/02/2013,13.16250038,13.16250038,13.29150009,12.84300041,12.97000027,58162000
28/02/2013,13.21350002,13.21350002,13.35000038,13.03149986,13.09049988,53344000
01/03/2013,13.2869997,13.2869997,13.32999992,13.05200005,13.16349983,59140000
04/03/2013,13.65550041,13.65550041,13.66499996,13.20699978,13.26799965,69060000
05/03/2013,13.77950001,13.77950001,13.83399963,13.49950027,13.69999981,73724000
06/03/2013,13.68949986,13.68949986,13.82450008,13.59150028,13.78800011,41014000
07/03/2013,13.69400024,13.69400024,13.73999977,13.59249973,13.70499992,38780000
08/03/2013,13.70950031,13.70950031,13.77200031,13.57499981,13.75,37596000
11/03/2013,13.56200027,13.56200027,13.69950008,13.52000046,13.67150021,38098000
12/03/2013,13.70650005,13.70650005,13.86999989,13.51799965,13.55000019,64924000
13/03/2013,13.75500011,13.75500011,13.82499981,13.63199997,13.76200008,37684000
14/03/2013,13.2869997,13.2869997,13.5,13.17650032,13.48349953,104534000
15/03/2013,13.0909996,13.0909996,13.36299992,13.00249958,13.2489996,97318000
18/03/2013,12.89449978,12.89449978,13.07450008,12.85599995,12.96500015,54404000
19/03/2013,12.82050037,12.82050037,12.97500038,12.63099957,12.92000008,74770000
20/03/2013,12.86400032,12.86400032,12.98799992,12.72749996,12.90250015,54778000
21/03/2013,12.66950035,12.66950035,12.85000038,12.63399982,12.80550003,56128000
22/03/2013,12.88749981,12.88749981,12.88850021,12.60350037,12.72749996,62492000
25/03/2013,12.80099964,12.80099964,12.9715004,12.72500038,12.9289999,50278000
26/03/2013,13.01550007,13.01550007,13.07400036,12.81400013,12.85249996,48420000
27/03/2013,13.26500034,13.26500034,13.29650021,12.89500046,12.9375,57498000
28/03/2013,13.32450008,13.32450008,13.36900043,13.20300007,13.29100037,49474000
01/04/2013,13.08049965,13.08049965,13.36999989,13.05049992,13.34899998,50496000
02/04/2013,13.16600037,13.16600037,13.29450035,13.02750015,13.11999989,52622000
03/04/2013,12.95149994,12.95149994,13.18350029,12.88749981,13.10599995,48276000
04/04/2013,12.95400047,12.95400047,13.02050018,12.80599976,12.96150017,39288000
05/04/2013,12.77400017,12.77400017,12.80900002,12.68350029,12.78600025,51148000
08/04/2013,12.94750023,12.94750023,12.98400021,12.78149986,12.79599953,45912000
09/04/2013,13.05700016,13.05700016,13.13049984,12.85000038,12.94250011,43132000
10/04/2013,13.23849964,13.23849964,13.29899979,12.9659996,13.08899975,46450000
11/04/2013,13.49250031,13.49250031,13.54850006,13.23700047,13.23700047,61810000
12/04/2013,13.64350033,13.64350033,13.66349983,13.35099983,13.50599957,57326000
15/04/2013,13.38599968,13.38599968,13.75599957,13.35499954,13.5539999,66520000
16/04/2013,13.61699963,13.61699963,13.64000034,13.40299988,13.46549988,42744000
17/04/2013,13.36999989,13.36999989,13.54249954,13.21249962,13.53999996,62702000
18/04/2013,12.97099972,12.97099972,13.3494997,12.82999992,13.34049988,62752000
19/04/2013,13.01599979,13.01599979,13.14400005,12.875,12.90799999,52050000
22/04/2013,13.17749977,13.17749977,13.22999954,12.90149975,12.96749973,42382000
23/04/2013,13.44499969,13.44499969,13.49349976,13.22500038,13.22500038,45412000
24/04/2013,13.43900013,13.43900013,13.57349968,13.34049988,13.47500038,37056000
25/04/2013,13.73499966,13.73499966,13.78999996,13.52499962,13.57649994,122330000
26/04/2013,12.74050045,12.74050045,13.60099983,12.64050007,13.49849987,280600000
29/04/2013,12.48700047,12.48700047,12.85050011,12.45750046,12.74499989,142340000
30/04/2013,12.69050026,12.69050026,12.73400021,12.42800045,12.46850014,84976000
01/05/2013,12.41149998,12.41149998,12.71000004,12.28750038,12.69499969,87828000
02/05/2013,12.62749958,12.62749958,12.64649963,12.28899956,12.44699955,78724000
03/05/2013,12.90250015,12.90250015,12.96249962,12.73499966,12.80700016,70280000
06/05/2013,12.78600025,12.78600025,12.97500038,12.67099953,12.90450001,46956000
07/05/2013,12.88650036,12.88650036,12.98700047,12.64550018,12.81550026,62674000
08/05/2013,12.93400002,12.93400002,13.01500034,12.76650047,12.84350014,53540000
09/05/2013,13.00800037,13.00800037,13.17749977,12.84399986,12.9364996,55386000
10/05/2013,13.18150043,13.18150043,13.18249989,13.01049995,13.04399967,62906000
13/05/2013,13.22550011,13.22550011,13.29399967,13.10000038,13.13850021,42990000
14/05/2013,13.41650009,13.41650009,13.47000027,13.20149994,13.22500038,54000000
15/05/2013,13.32800007,13.32800007,13.45250034,13.22799969,13.35350037,54410000
