Date,Open,High,Low,Close,Volume
14/1/2015,99.28,100.18,98.06,99.58,17808000
15/1/2015,99.67,100.14,96.02,96.31,18260100
16/1/2015,96.09,97.8,95.52,96.89,13327900
20/1/2015,98.3,100.21,97.59,100.04,12105600
21/1/2015,100.75,103.86,100.32,103.29,15186900
22/1/2015,104.6,104.92,103.1,104,11433000
23/1/2015,104.02,105.2,103.02,103.11,9873800
26/1/2015,104.4,105.13,103.33,103.99,10664900
27/1/2015,102.89,103.57,100.58,102.94,15659900
28/1/2015,100.3,101.49,97.79,98.45,42144700
29/1/2015,90.53,90.74,87.36,89.81,76561400
30/1/2015,89.6,92,88.11,89.08,36806900
2/2/2015,91.13,91.66,88.61,90.13,18865300
3/2/2015,91.65,91.65,89.9,90.61,13512300
4/2/2015,90.99,91.88,89.48,90,14643600
5/2/2015,89.58,89.84,86.1,87,28926200
6/2/2015,87.11,87.4,85.42,85.68,17632100
9/2/2015,85.83,86.75,85.47,86,12109500
10/2/2015,87.01,87.47,86.52,87.26,12043300
11/2/2015,87.58,87.7,85.82,86,12391900
12/2/2015,85.6,88.3,85.55,87.1,15177800
13/2/2015,88.2,89.3,87.65,89.05,14665200
17/2/2015,88.78,88.99,86.7,86.85,15191700
18/2/2015,87.1,87.43,86.5,86.74,7422300
19/2/2015,86.81,87.87,86.71,86.89,7604100
20/2/2015,87.25,87.29,86.38,86.64,7821700
23/2/2015,86.51,86.68,85.25,85.47,9367900
24/2/2015,85.53,85.53,83.88,84.69,15846400
25/2/2015,84.38,86.83,84.36,86.19,13645700
26/2/2015,86.92,87.16,85.2,85.37,8763300
27/2/2015,85.95,86.56,85,85.12,8377200
2/3/2015,85,85.02,83.75,84,11213400
3/3/2015,82.95,83.25,80.03,81.58,39246100
4/3/2015,80.27,85.83,80.17,85.49,36607200
5/3/2015,85.75,86.27,84.01,86.1,18514800
6/3/2015,85.74,86,84.05,84.4,10673700
9/3/2015,84.35,84.35,81.48,82.53,17616500
10/3/2015,81.09,83.15,80.65,82.97,13817000
11/3/2015,83,83.38,81.19,81.99,12768700
12/3/2015,82.1,82.9,81.53,81.92,11232000
13/3/2015,81.8,81.92,80.77,81.86,12663300
16/3/2015,82.01,85.2,81.94,84,16905700
17/3/2015,84.01,85.1,83.51,84.5,17639000
18/3/2015,83.87,85.95,83.3,84.59,35663000
19/3/2015,85.11,87.04,85,85.74,30454700
20/3/2015,86.33,86.8,85.09,85.2,21181500
23/3/2015,85.25,85.53,84.21,84.25,11184000
24/3/2015,84.35,84.5,82.39,83.63,14545100
25/3/2015,83.94,84.48,82.67,83.75,13507200
26/3/2015,83.2,85,82.96,84.17,12208000
27/3/2015,84.78,85.15,83.34,84.58,9703800
30/3/2015,85.03,85.15,83.75,83.9,10020500
31/3/2015,83.64,84.45,83.2,83.24,11812900
1/4/2015,83.37,83.72,82.18,82.36,14896400
2/4/2015,82.88,83,81.25,82.28,19868200
6/4/2015,82.05,82.59,81.61,81.82,12810500
7/4/2015,81.94,82.95,81.88,82.21,9443000
8/4/2015,83.3,85.54,83.07,85.39,26161500
9/4/2015,87.03,87.69,85.2,86.14,27800400
10/4/2015,86.68,86.69,84.15,84.58,18300300
13/4/2015,85.16,85.71,83.82,84.28,15797100
14/4/2015,84.63,85.13,83.53,85,11819000
15/4/2015,85.08,85.36,84.16,84.67,12225800
16/4/2015,85.15,85.4,83.89,84.06,12048600
17/4/2015,83.08,83.25,81.61,81.9,22791800
20/4/2015,82.25,82.69,81.52,82.2,13471000
21/4/2015,82.86,82.92,82.14,82.42,10056000
22/4/2015,82.78,82.84,81.52,82.05,13316900
23/4/2015,81.88,82.75,81.62,82.28,11483300
24/4/2015,82.88,84.99,82.8,84.57,21058400
27/4/2015,85.53,86.27,84.65,84.9,17434200
28/4/2015,85.54,85.57,83.82,85.08,11110500
29/4/2015,84.06,84.4,81.64,82.45,21098000
30/4/2015,82.22,82.65,80.44,81.29,14209700
1/5/2015,81.03,82.25,80.11,81.17,17910500
4/5/2015,81.17,81.56,80.12,80.59,21551500
5/5/2015,80.44,80.9,77.77,79.54,32661900
6/5/2015,79.65,80.85,79.51,80,24953500
7/5/2015,88.83,89.29,84.91,86,69448800
8/5/2015,87.82,88.27,86.89,87.06,30140600
11/5/2015,86.7,87.67,86.06,86.72,19776900
12/5/2015,87.05,87.5,86.14,86.77,16077800
13/5/2015,87.08,88.47,87,87.53,19015900
14/5/2015,87.74,88.48,87.53,88.4,12087900
15/5/2015,88.51,88.96,88.05,88.46,13424600
18/5/2015,87.61,87.93,86.61,87.11,13490200
19/5/2015,86.99,88.8,86.47,88.21,20727700
20/5/2015,88.14,90.8,87.3,90.7,29812300
21/5/2015,91.35,94.77,90.92,93.88,40729400
22/5/2015,94.28,95.06,93.19,93.27,22183300
26/5/2015,93.65,93.92,91.55,92.52,15674900
27/5/2015,92.22,92.99,91.6,92.6,9519300
28/5/2015,91.69,91.93,90.58,90.95,14213000
29/5/2015,91.35,91.5,89.32,89.32,13893200
1/6/2015,90.09,90.99,89.49,90.78,9905900
2/6/2015,90.55,91.54,90.19,90.51,9865300
3/6/2015,90.51,91.04,89.9,90.79,9428000
4/6/2015,90.71,91.41,90.27,90.59,8689000
5/6/2015,90.46,91.6,90.46,90.71,11353900
8/6/2015,90.65,91.6,88.24,88.29,15603000
9/6/2015,88.04,88.18,86.12,87.58,16081800
10/6/2015,87.7,88.99,87.2,88.9,12551300
11/6/2015,89.03,89.48,87.1,87.21,13716200
12/6/2015,87.42,87.79,86.48,86.63,9977100
15/6/2015,86.3,87.17,86.05,86.12,10230400
16/6/2015,86,86.7,85.61,86.09,10974200
17/6/2015,86.58,87.8,86.48,86.8,10241500
18/6/2015,86.97,87.59,86.32,86.75,11737200
19/6/2015,86.51,86.6,85.17,85.74,10317000
22/6/2015,86.07,86.4,85.58,85.68,7154200
23/6/2015,85.98,86.34,84.83,85.08,11411300
24/6/2015,85.16,85.81,84.85,85.17,9434300
25/6/2015,85.47,85.6,84.9,85.24,8949800
26/6/2015,84.63,84.65,82.82,83.28,12668600
29/6/2015,83.28,83.28,80.8,81.07,15199800
30/6/2015,82.58,83.69,81.96,82.27,12551400
1/7/2015,82.6,83,81.99,82.46,5950000
2/7/2015,82.12,82.32,81.78,82.07,6760200
6/7/2015,80.56,81.5,80.12,80.23,11864200
7/7/2015,79.45,79.79,76.21,79.62,34221700
8/7/2015,76.58,78.79,76.22,77.94,22714900
9/7/2015,80.93,81.19,79.04,79.04,19778700
10/7/2015,81.13,81.2,79.84,80.3,11224500
13/7/2015,80.92,82.2,80.7,81.86,10350500
14/7/2015,81.58,82.02,81.13,81.5,7519300
15/7/2015,80.9,81.5,80.21,80.73,9514200
16/7/2015,81.39,82,80.9,81.53,8604500
17/7/2015,81.99,83.7,81.58,83.36,14505400
20/7/2015,83.56,83.68,82.05,82.67,8126100
21/7/2015,83.11,83.25,82.22,82.54,5750700
22/7/2015,82.16,84.75,82,84.15,11209200
23/7/2015,84.66,84.97,83.25,83.88,7452300
24/7/2015,85.17,85.38,82.65,83.02,8759900
27/7/2015,80.85,81.7,79.68,81.4,12185700
28/7/2015,80.67,80.8,79.25,80.56,12122800
29/7/2015,80.98,81.37,80.01,80.26,7177100
30/7/2015,80.11,80.64,79.45,79.96,6934700
31/7/2015,79.85,79.9,78.2,78.34,12687000
3/8/2015,78.2,78.5,77.11,77.99,9277000
4/8/2015,78.07,79.35,77.8,78.87,8501200
5/8/2015,79.59,80.42,79.48,79.82,7502600
6/8/2015,79.85,80.75,78.64,78.96,9297800
7/8/2015,79.65,80.2,78.66,78.82,8738800
10/8/2015,79.86,80.99,79.5,80.47,11276700
11/8/2015,79.48,80,76.15,77.34,22976600
12/8/2015,72.32,73.85,71.03,73.38,41093200
13/8/2015,74,76.73,73.66,75.11,23230700
14/8/2015,74.53,75.49,74.46,74.76,12367300
17/8/2015,74.85,75.24,74.16,75.19,12677400
18/8/2015,74.05,75.13,73.73,73.88,11155100
19/8/2015,73.15,73.56,72.81,73.12,18179400
20/8/2015,71.98,72.78,70.03,70.32,20995600
21/8/2015,69.32,70.66,68.18,68.18,29128600
24/8/2015,58.16,65.8,58,65.8,31376400
25/8/2015,68.84,70.33,67.49,68.57,29948400
26/8/2015,68.95,69.45,65.75,68.66,26389200
27/8/2015,70.84,71.59,70.02,70.84,18123800
28/8/2015,69.68,70.5,69.04,70.07,10604600
31/8/2015,69.18,69.3,66.02,66.12,18479900
1/9/2015,64.38,66.84,64.05,64.83,23460900
2/9/2015,65.69,66,64.97,65.54,13376300
3/9/2015,65.82,66.89,65.41,66.47,15803200
4/9/2015,65.4,65.57,63.34,63.91,18186400
8/9/2015,65.78,66.81,60.25,60.91,50328400
9/9/2015,62.73,64.67,62.53,64.04,33147900
10/9/2015,63.52,64.25,63.34,63.83,13281600
11/9/2015,63.37,64.79,62.7,64.63,17747000
14/9/2015,62.55,63.26,61.48,62.6,26763300
15/9/2015,61.45,65.36,61.11,64.85,29035000
16/9/2015,65.61,68.08,65.26,67.23,25801000
17/9/2015,66.41,66.65,65.6,66,16594600
18/9/2015,65.4,65.75,64.01,65.75,20127300
21/9/2015,65.38,66.4,62.96,63.9,22355100
22/9/2015,62.94,63.27,61.58,61.9,14897900
23/9/2015,61.96,62.3,59.68,60,22684600
24/9/2015,59.42,60.34,58.21,59.92,20645700
25/9/2015,60.63,60.84,58.92,59.24,17009100
28/9/2015,58.81,60.12,57.31,57.39,20661600
29/9/2015,57.3,58.65,57.2,57.82,16771000
30/9/2015,58.87,60.08,58.35,58.97,16767100
1/10/2015,59.5,59.83,58.23,58.87,8147700
2/10/2015,58.36,63.24,58.2,63.2,22356300
5/10/2015,63.47,64.78,62.2,63.93,13583500
6/10/2015,63.72,64.73,63.28,63.92,9620900
7/10/2015,64.84,66.66,64.38,66.28,15770100
8/10/2015,66.04,68.41,65.96,67.7,18667500
9/10/2015,67.7,69.45,67.31,68.71,14762900
12/10/2015,69.64,70.47,69,70.3,15549100
13/10/2015,69.49,70.32,68.38,69.68,13052800
14/10/2015,69.5,69.7,67.43,68.54,12286100
15/10/2015,69.34,72.44,69.26,71.78,18203000
16/10/2015,72.5,73.64,71.21,71.99,15953500
19/10/2015,71.8,73,71.52,72.65,10886900
20/10/2015,72.99,73,71.55,71.79,11093400
21/10/2015,71.79,71.79,68.89,69.48,16800200
22/10/2015,70.16,71.63,70.07,70.99,10811400
23/10/2015,73.98,75.76,72.84,75.62,22510800
26/10/2015,75.44,77.42,75.13,76.35,24819700
27/10/2015,76.35,82.79,76.35,79.44,50815800
28/10/2015,79.48,82.54,79.2,82.35,25027100
29/10/2015,81.97,82.53,80.82,82.22,16431700
30/10/2015,82.7,84.44,82.6,83.83,20740500
2/11/2015,83.52,84.83,82.75,84.35,13827400
3/11/2015,84,84.59,83.13,83.44,11641300
4/11/2015,84.45,85.6,84.03,85.4,23728500
5/11/2015,85.22,86.42,84.2,85.38,20657200
6/11/2015,85.53,86.35,80.77,83.61,38531000
9/11/2015,83.44,83.47,80.22,81.38,19091500
10/11/2015,81.1,82.43,79.62,81.43,22004400
11/11/2015,82.28,82.49,78.12,79.85,29636600
12/11/2015,78.99,80.5,78.45,78.76,18839800
13/11/2015,77.15,78,75.64,75.85,24235500
16/11/2015,75.83,78.75,75.77,78.3,17045500
17/11/2015,78.9,79.14,77.47,78.13,12471400
18/11/2015,78.25,78.31,76.15,77.69,16735400
19/11/2015,78.06,79.15,77.4,77.87,15692700
20/11/2015,78.44,80.79,78.4,79.95,21025800
23/11/2015,80.45,82.19,79.97,81.31,18766400
24/11/2015,80.85,81.11,79.27,80.86,15283600
25/11/2015,80.91,82.68,80.82,81.71,16330900
27/11/2015,80.57,81.41,79.28,81.38,12599900
30/11/2015,81.5,84.47,81.38,84.08,97914100
1/12/2015,83.77,84.39,83.5,84,26235500
2/12/2015,84.27,85.82,84.25,85,36611500
3/12/2015,85.05,85.1,82.1,82.59,23029200
4/12/2015,82.58,85,82.42,84.85,15555000
7/12/2015,84.8,85.13,84.2,84.76,11875500
8/12/2015,82.77,84.67,82.61,84.38,14667400
9/12/2015,84.37,85.2,82.97,83.42,21919200
10/12/2015,83.34,84.34,82.85,84.33,10474700
11/12/2015,82.85,83.05,79.42,79.74,20793600
14/12/2015,80.15,80.76,78.99,80.57,12077700
15/12/2015,81.06,83.39,80.9,82.49,13054800
16/12/2015,83.3,85.05,83,84.63,16575600
17/12/2015,85,85.32,82.85,83.56,13003000
18/12/2015,83.2,83.75,82.03,82.65,12168700
21/12/2015,83.15,83.73,82.43,82.87,8094600
22/12/2015,82.89,85.1,82.89,84.84,12778200
23/12/2015,85.05,85.09,83.72,84.8,11238500
24/12/2015,84.56,84.8,83.41,83.71,3775300
28/12/2015,82.56,82.75,81.52,82.14,9319400
29/12/2015,82.5,83.51,82.41,83.26,6942700
30/12/2015,82.95,83.11,81.5,81.68,6984300
31/12/2015,81.48,82.17,81.25,81.27,6744500
4/1/2016,78.18,78.31,75.18,76.69,23066300
5/1/2016,77.92,78.68,77.26,78.63,14258900
6/1/2016,77.12,78.49,76.97,77.33,11569300
7/1/2016,73.29,75.5,71.54,72.72,27288100
8/1/2016,74.33,74.66,70.67,70.8,20814600
11/1/2016,71.29,71.73,69.02,69.92,16961400
12/1/2016,71.45,72.77,71,72.68,13456000
13/1/2016,72.77,73.24,70.22,70.29,12480200
14/1/2016,70.29,72.72,68.27,72.25,17719600
15/1/2016,68.7,71,67.54,69.59,20722500
19/1/2016,71.94,72.31,69.81,70.13,17421700
20/1/2016,68.03,69.11,65.34,68.71,19464400
21/1/2016,68.78,71.65,67.14,70.72,16576500
22/1/2016,72.51,73.34,69.89,70.37,15834700
25/1/2016,70.8,70.8,69.02,69.72,14782800
26/1/2016,69.01,70.19,68.88,69.77,11473300
27/1/2016,69.96,71.42,68.75,69.54,18257600
28/1/2016,72.55,73.15,66.67,66.92,33165100
29/1/2016,67.98,68.93,65.4,67.03,25594700
1/2/2016,66.5,67.7,65.35,67.03,16213800
2/2/2016,67.05,67.74,64.66,65.09,19150800
3/2/2016,65.6,65.73,60.87,63.44,31918600
4/2/2016,64.33,65.72,63.1,64.86,22911500
5/2/2016,64.71,64.86,62.18,62.64,12842800
8/2/2016,60.9,62.05,60.45,61.1,16157900
9/2/2016,60.11,62.22,59.25,61.39,12738300
10/2/2016,61.9,63.09,60.87,61.78,8998600
11/2/2016,60.25,61.63,59.85,60.57,15008500
12/2/2016,61.27,62.78,60.28,60.89,13669600
16/2/2016,64.42,66.89,64.04,66.29,21735400
17/2/2016,67.3,67.39,65.68,66.38,14457100
18/2/2016,67,68.5,66.23,66.52,14547800
19/2/2016,66.8,67.75,66.09,67.28,12334900
22/2/2016,68.3,69.53,67.98,68.84,13405400
23/2/2016,68.5,68.66,66.46,66.97,12930600
24/2/2016,66.17,67.69,65.21,67.23,10781500
25/2/2016,65.67,66.72,64.66,66.66,14686100
26/2/2016,68.09,68.83,66.86,66.91,12084100
29/2/2016,67.64,70.58,67.56,68.81,17984200
1/3/2016,70.02,71.84,69.86,70.86,14007700
2/3/2016,72.04,72.04,70.75,71.25,10503000
3/3/2016,71.31,72.59,70.46,71.02,11596400
4/3/2016,70.96,72.96,70.72,72.22,10763600
7/3/2016,72.2,73.98,72,72.89,11244500
8/3/2016,72.4,72.65,70.96,71.07,8670700
9/3/2016,71.59,72.61,70.68,72.43,7283400
10/3/2016,72.5,73.05,70.61,71.97,11247900
11/3/2016,72.58,74.01,72.22,74.01,11219200
14/3/2016,74.01,74.42,72.89,73.35,11069800
15/3/2016,72.62,72.84,71.75,72.23,8373700
16/3/2016,72.01,73.66,71.86,73.5,7701200
17/3/2016,73.76,74.37,73.51,74.25,9423900
18/3/2016,74.97,76.3,74.71,76.25,13350100
21/3/2016,77.09,79.68,76.94,78.11,15493300
22/3/2016,77,78.55,76.91,78.18,9148400
23/3/2016,78.16,78.98,76.15,76.56,10806800
24/3/2016,75.15,76.15,73.53,75.86,8833400
28/3/2016,76.45,76.89,74.9,76.48,6082100
29/3/2016,75.6,78.24,75.57,78.08,12535000
30/3/2016,79.01,79.55,78.54,78.86,10696000
31/3/2016,78.5,79.84,78.41,79.03,11318500
1/4/2016,78.24,79.02,78.2,78.73,9262200
4/4/2016,78.33,79.55,78.32,79.08,9817300
5/4/2016,78.2,78.3,76.91,77.32,9603900
6/4/2016,77.3,79.15,77.19,78.68,9071900
7/4/2016,77.6,78.6,77.18,77.61,10937900
8/4/2016,78.27,78.76,76.62,77.47,8401200
11/4/2016,78.07,78.59,77.43,77.71,7896500
12/4/2016,78,78.24,76.87,77.86,7115400
13/4/2016,78.74,79.72,78.5,79.64,14150900
14/4/2016,79.31,79.86,78.36,79.61,12611500
15/4/2016,79.45,79.75,78.46,78.97,11709100
18/4/2016,78.52,79.12,77.71,79.01,7767000
19/4/2016,79.2,80.48,78.47,79.46,14742000
20/4/2016,79,81.74,78.99,81.21,14911900
21/4/2016,81.08,81.78,80.2,80.78,8819000
22/4/2016,80.12,81.44,79.15,79.89,8649300
25/4/2016,79.8,79.84,78.68,78.84,9207600
26/4/2016,78.85,79.56,77.8,78.61,9632700
27/4/2016,78.3,78.62,76.57,77.65,11491900
28/4/2016,77.65,77.9,76.09,76.4,9959900
29/4/2016,76.81,77.28,75.66,76.94,10124300
2/5/2016,76.89,77,75.94,76.61,7718100
3/5/2016,75.96,76.27,75.43,75.91,8019200
4/5/2016,75.64,75.91,75.01,75.82,14326600
5/5/2016,79.52,79.94,78.1,78.83,27950900
6/5/2016,78.35,79.72,78.25,79.2,12862100
9/5/2016,78.94,79.98,78.89,79.41,11795800
10/5/2016,79.79,79.98,79.15,79.72,9319700
11/5/2016,79.43,80.49,79.41,79.8,11072500
12/5/2016,80.01,80.45,78.32,79.16,8791400
13/5/2016,78.82,79.16,76.97,77.16,10078000
16/5/2016,77.86,79.93,77.59,79.29,11661000
17/5/2016,79.83,80.2,79.31,79.35,10970700
18/5/2016,78.71,80,78.47,79.03,9085800
19/5/2016,78.65,79.26,77.6,78.32,8317500
20/5/2016,78.32,79.45,78.32,78.79,11043900
23/5/2016,78.95,79.5,78.6,79,7187500
24/5/2016,79.17,81.31,79.07,81.12,16707700
25/5/2016,78.53,79.2,74.12,75.59,49606600
26/5/2016,75.59,78.86,75.59,78.35,26968600
27/5/2016,78.49,81,78.39,80.97,24552900
31/5/2016,81,82.03,80.2,82,78861400
1/6/2016,82,82,76.55,76.69,62531500
2/6/2016,76.65,77.75,76.56,77.3,45379500
3/6/2016,77.24,77.8,75.71,76.62,23685700
6/6/2016,77.11,78.33,76.7,78.06,19166100
7/6/2016,78.19,78.37,77.32,77.84,12878000
8/6/2016,78,78.53,77.38,77.64,11614100
9/6/2016,77.39,78.07,76.78,77.56,8994400
10/6/2016,76.43,77.05,75.76,75.92,10421100
13/6/2016,75.25,76.46,74.85,75.45,11300800
14/6/2016,76.89,78.45,76.75,77.77,22358900
15/6/2016,78.31,78.77,77.51,78.39,14734800
16/6/2016,77.84,78.4,76.2,78.27,13570700
17/6/2016,78.45,78.45,76.48,77,15582600
20/6/2016,77.9,78.79,77.84,78.15,9625600
21/6/2016,78.75,79.08,78.4,78.62,8881800
22/6/2016,79.04,79.12,78.21,78.73,8170900
23/6/2016,79.16,79.46,78.55,79.14,8279500
24/6/2016,76.83,77.5,75.43,76.29,18224800
27/6/2016,75.8,75.97,73.3,74.23,15131300
28/6/2016,75.5,76.6,75.5,76.28,11266200
29/6/2016,76.98,78.48,76.9,78.04,11460000
30/6/2016,78.31,79.76,78.28,79.53,12485300
1/7/2016,79.12,80.05,79.12,79.65,7271300
5/7/2016,79.04,79.55,78.37,78.97,6845200
6/7/2016,78.47,78.82,77.68,78.64,7737600
7/7/2016,79,79.49,78.71,79.35,6819200
8/7/2016,78.44,79.35,77.8,78.99,14029100
11/7/2016,79.33,81.9,79.24,81.46,17417500
12/7/2016,81.79,82.88,81.51,81.74,15294100
13/7/2016,81.83,81.88,80.37,80.57,10739200
14/7/2016,81.18,82.24,80.86,81.74,9361500
15/7/2016,81.78,82.49,80.96,81.25,8919900
18/7/2016,80.6,82.79,80.6,82.65,12113600
19/7/2016,82.48,83.69,82.05,82.77,9799400
20/7/2016,83.27,84.7,83.23,84.42,13991000
21/7/2016,84.71,85,83.66,84.18,10163500
22/7/2016,84,84.5,83.81,84.49,5988400
25/7/2016,84.47,84.79,82.61,83.19,13185900
26/7/2016,82.86,83.63,82.63,83.59,7714700
27/7/2016,83.6,83.64,83,83.1,11629000
28/7/2016,83.46,83.49,82.12,83.12,7476500
29/7/2016,83.37,83.42,81.94,82.48,8709300
1/8/2016,82.79,84.8,82.59,84.34,13401200
2/8/2016,84.34,84.34,82.91,83.8,7691600
3/8/2016,83.3,83.84,83.17,83.67,5365800
4/8/2016,83.75,84.98,83.69,84.75,10731600
5/8/2016,85.01,85.08,84.44,84.59,9401700
8/8/2016,84.99,85.02,84.3,85,11528200
9/8/2016,85.05,85.63,84.8,85.24,15349200
10/8/2016,86.01,87.73,86.01,87.33,28195900
11/8/2016,92.14,92.8,91.26,91.77,54169200
12/8/2016,92.98,98.35,92.91,98.25,71968300
15/8/2016,98.28,98.86,96.82,97.17,33813400
16/8/2016,96.15,97.15,95.05,96.66,27514000
17/8/2016,96.17,97.25,96.05,97,14980900
18/8/2016,97.25,97.94,96.62,97,15009000
19/8/2016,96.91,97.24,96.34,96.86,14267100
22/8/2016,96.47,96.63,94.75,95.65,16222900
23/8/2016,95.59,96.48,95.41,95.79,9646800
24/8/2016,95.68,96.3,93.56,93.88,12726600
25/8/2016,93.75,94.69,93.12,93.94,13039900
26/8/2016,94.15,95.45,94.08,95.06,14133900
29/8/2016,94.6,95.16,94.21,94.88,8818300
30/8/2016,95.35,96.68,95.17,96,13994200
31/8/2016,96.14,97.2,96.01,97.19,28617000
1/9/2016,97.3,98,97.01,97.42,13387400
2/9/2016,97.97,99.67,97.97,99.25,17482600
6/9/2016,100.45,104.3,100.45,103.78,32803800
7/9/2016,103.84,104,102.26,102.32,15758800
8/9/2016,101.93,103.78,101.63,102.57,15475500
9/9/2016,101.8,102.21,99.05,99.62,21250400
12/9/2016,97.38,101.38,97,100.8,17318200
13/9/2016,100.38,101.49,98.84,100.28,20004900
14/9/2016,100.08,102.59,100.02,102.4,19604700
15/9/2016,102.62,104.48,102.53,104.45,20795900
16/9/2016,104,105.39,103.86,104.64,20363500
19/9/2016,105.16,105.5,102.19,103.03,15234600
20/9/2016,102.94,103.73,100.93,101.36,12863800
21/9/2016,102.46,106.19,102.21,106,22997100
22/9/2016,107.57,109.76,107.48,109.36,35627700
23/9/2016,108.25,108.4,106.71,107.71,23083000
26/9/2016,106.52,107.06,105.3,105.89,16805300
27/9/2016,106.52,108.49,106.37,108.26,17556700
28/9/2016,108.44,109.87,107.16,108.75,16371600
29/9/2016,106.51,106.69,104.57,105.55,30236700
30/9/2016,106.5,107.1,105.79,105.79,15577500
3/10/2016,105.45,106.29,104.98,105.38,10849500
4/10/2016,105.93,106.23,105.05,105.45,11068800
5/10/2016,105.87,107.45,105.66,106.96,13176500
6/10/2016,107.3,107.51,106.18,107.08,9885600
7/10/2016,106.89,107.55,105.56,106,8954400
10/10/2016,106.79,109,106.56,108.41,11516600
11/10/2016,107.89,107.97,104.75,105.23,14916600
12/10/2016,105.05,105.11,101.82,103.62,18435000
13/10/2016,102.06,102.55,99,102.15,22390000
14/10/2016,104.27,104.7,101.03,101.85,12789500
