Date,AAPL
2014-04-04,16.651208877563477
2014-04-07,16.389760971069336
2014-04-08,16.388830184936523
2014-04-09,16.60424041748047
2014-04-10,16.39008140563965
2014-04-11,16.26890754699707
2014-04-14,16.33371925354004
2014-04-15,16.217247009277344
2014-04-16,16.250123977661133
2014-04-17,16.435794830322266
2014-04-21,16.6308536529541
2014-04-22,16.647449493408203
2014-04-23,16.42984962463379
2014-04-24,17.77679443359375
2014-04-25,17.90736198425293
2014-04-28,18.600868225097656
2014-04-29,18.545766830444336
2014-04-30,18.475627899169922
2014-05-01,18.519145965576172
2014-05-02,18.553592681884766
2014-05-05,18.81597328186035
2014-05-06,18.61088752746582
2014-05-07,18.545766830444336
2014-05-08,18.5127010345459
2014-05-09,18.43557357788086
2014-05-12,18.665088653564453
2014-05-13,18.694368362426758
2014-05-14,18.697837829589844
2014-05-15,18.53883934020996
2014-05-16,18.812437057495117
2014-05-19,19.035350799560547
2014-05-20,19.039133071899414
2014-05-21,19.089500427246094
2014-05-22,19.119731903076172
2014-05-23,19.33571434020996
2014-05-27,19.69779396057129
2014-05-28,19.64678955078125
2014-05-29,20.00476837158203
2014-05-30,19.929832458496094
2014-06-02,19.792871475219727
2014-06-03,20.072772979736328
2014-06-04,20.30198097229004
2014-06-05,20.381635665893555
2014-06-06,20.325592041015625
2014-06-09,20.650835037231445
2014-06-10,20.772045135498047
2014-06-11,20.68609619140625
2014-06-12,20.34007453918457
2014-06-13,20.117483139038086
2014-06-16,20.320240020751953
2014-06-17,20.293798446655273
2014-06-18,20.31583595275879
2014-06-19,20.245311737060547
2014-06-20,20.035934448242188
2014-06-23,20.01830291748047
2014-06-24,19.8970890045166
2014-06-25,19.914714813232422
2014-06-26,20.033729553222656
2014-06-27,20.271760940551758
2014-06-30,20.481130599975586
2014-07-01,20.61115837097168
2014-07-02,20.60234832763672
2014-07-03,20.723560333251953
2014-07-07,21.151124954223633
2014-07-08,21.01447868347168
2014-07-09,21.023300170898438
2014-07-10,20.946155548095703
2014-07-11,20.98583221435547
2014-07-14,21.256914138793945
2014-07-15,21.00786781311035
2014-07-16,20.888858795166016
2014-07-17,20.51639175415039
2014-07-18,20.81171989440918
2014-07-21,20.70372772216797
2014-07-22,20.875633239746094
2014-07-23,21.420001983642578
2014-07-24,21.38473892211914
2014-07-25,21.525794982910156
2014-07-28,21.823318481445312
2014-07-29,21.682268142700195
2014-07-30,21.63157844543457
2014-07-31,21.069581985473633
2014-08-01,21.186389923095703
2014-08-04,21.067378997802734
2014-08-05,20.96379280090332
2014-08-06,20.92852783203125
2014-08-07,20.926311492919922
2014-08-08,20.98390007019043
2014-08-11,21.26076316833496
2014-08-12,21.25633430480957
2014-08-13,21.53762435913086
2014-08-14,21.595211029052734
2014-08-15,21.70152473449707
2014-08-18,21.9628849029541
2014-08-19,22.266326904296875
2014-08-20,22.275178909301758
2014-08-21,22.277400970458984
2014-08-22,22.441299438476562
2014-08-25,22.490020751953125
2014-08-26,22.346059799194336
2014-08-27,22.620702743530273
2014-08-28,22.64729118347168
2014-08-29,22.702653884887695
2014-09-02,22.87984848022461
2014-09-03,21.914159774780273
2014-09-04,21.732534408569336
2014-09-05,21.92079734802246
2014-09-08,21.785690307617188
2014-09-09,21.703744888305664
2014-09-10,22.370424270629883
2014-09-11,22.465665817260742
2014-09-12,22.5166072845459
2014-09-15,22.50996208190918
2014-09-16,22.33941078186035
2014-09-17,22.498884201049805
2014-09-18,22.545392990112305
2014-09-19,22.361562728881836
2014-09-22,22.383710861206055
2014-09-23,22.73366355895996
2014-09-24,22.53653907775879
2014-09-25,21.677165985107422
2014-09-26,22.3150577545166
2014-09-29,22.173294067382812
2014-09-30,22.3150577545166
2014-10-01,21.96732521057129
2014-10-02,22.126779556274414
2014-10-03,22.064767837524414
2014-10-06,22.064767837524414
2014-10-07,21.872074127197266
2014-10-08,22.326122283935547
2014-10-09,22.374860763549805
2014-10-10,22.310626983642578
2014-10-13,22.106849670410156
2014-10-14,21.872074127197266
2014-10-15,21.60407257080078
2014-10-16,21.320566177368164
2014-10-17,21.632862091064453
2014-10-20,22.09577751159668
2014-10-21,22.69601821899414
2014-10-22,22.811189651489258
2014-10-23,23.21872329711914
2014-10-24,23.305105209350586
2014-10-27,23.280744552612305
2014-10-28,23.641769409179688
2014-10-29,23.774662017822266
2014-10-30,23.694931030273438
2014-10-31,23.92084312438965
2014-11-03,24.230934143066406
2014-11-04,24.053741455078125
2014-11-05,24.111326217651367
2014-11-06,24.180286407470703
2014-11-07,24.249244689941406
2014-11-10,24.209209442138672
2014-11-11,24.40273094177246
2014-11-12,24.74753761291504
2014-11-13,25.096778869628906
2014-11-14,25.399311065673828
2014-11-17,25.357046127319336
2014-11-18,25.68627166748047
2014-11-19,25.508316040039062
2014-11-20,25.87312889099121
2014-11-21,25.908716201782227
2014-11-24,26.389217376708984
2014-11-25,26.160091400146484
2014-11-26,26.471521377563477
2014-11-28,26.455949783325195
2014-12-01,25.59729766845703
2014-12-02,25.499414443969727
2014-12-03,25.78860092163086
2014-12-04,25.690725326538086
2014-12-05,25.58171844482422
2014-12-08,25.003360748291016
2014-12-09,25.385961532592773
2014-12-10,24.90324592590332
2014-12-11,24.8298397064209
2014-12-12,24.409414291381836
2014-12-15,24.07573699951172
2014-12-16,23.746509552001953
2014-12-17,24.338228225708008
2014-12-18,25.058963775634766
2014-12-19,24.865432739257812
2014-12-22,25.123472213745117
2014-12-23,25.034500122070312
2014-12-24,24.916597366333008
2014-12-26,25.357046127319336
2014-12-29,25.339250564575195
2014-12-30,25.030046463012695
2014-12-31,24.55400276184082
2015-01-02,24.3204288482666
2015-01-05,23.63528823852539
2015-01-06,23.637514114379883
2015-01-07,23.968963623046875
2015-01-08,24.889904022216797
2015-01-09,24.916597366333008
2015-01-12,24.302631378173828
2015-01-13,24.51841926574707
2015-01-14,24.42498779296875
2015-01-15,23.762083053588867
2015-01-16,23.577455520629883
2015-01-20,24.184734344482422
2015-01-21,24.36937713623047
2015-01-22,25.003360748291016
2015-01-23,25.132368087768555
2015-01-26,25.15906524658203
2015-01-27,24.278162002563477
2015-01-28,25.65067481994629
2015-01-29,26.449281692504883
2015-01-30,26.062211990356445
2015-02-02,26.389217376708984
2015-02-03,26.39366340637207
2015-02-04,26.59609031677246
2015-02-05,26.785919189453125
2015-02-06,26.56036376953125
2015-02-09,26.736791610717773
2015-02-10,27.250444412231445
2015-02-11,27.88916015625
2015-02-12,28.24201774597168
2015-02-13,28.3804874420166
2015-02-17,28.547977447509766
2015-02-18,28.74674415588379
2015-02-19,28.68644142150879
2015-02-20,28.920930862426758
2015-02-23,29.70258140563965
2015-02-24,29.5172119140625
2015-02-25,28.76236915588379
2015-02-26,29.12639617919922
2015-02-27,28.68867301940918
2015-03-02,28.82937240600586
2015-03-03,28.88966941833496
2015-03-04,28.706533432006836
2015-03-05,28.23084831237793
2015-03-06,28.27328109741211
2015-03-09,28.393877029418945
2015-03-10,27.8065242767334
2015-03-11,27.299571990966797
2015-03-12,27.793128967285156
2015-03-13,27.6010684967041
2015-03-16,27.90479278564453
2015-03-17,28.371543884277344
2015-03-18,28.690906524658203
2015-03-19,28.474281311035156
2015-03-20,28.11695098876953
2015-03-23,28.409507751464844
2015-03-24,28.293380737304688
2015-03-25,27.554174423217773
2015-03-26,27.746231079101562
2015-03-27,27.52513313293457
2015-03-30,28.221921920776367
2015-03-31,27.78866195678711
2015-04-01,27.748458862304688
2015-04-02,27.987428665161133
2015-04-06,28.44078254699707
2015-04-07,28.141517639160156
2015-04-08,28.04996109008789
2015-04-09,28.264345169067383
2015-04-10,28.38494873046875
2015-04-13,28.329116821289062
2015-04-14,28.20629119873047
2015-04-15,28.313478469848633
2015-04-16,28.1772518157959
2015-04-17,27.86013412475586
2015-04-20,28.496612548828125
2015-04-21,28.342517852783203
2015-04-22,28.724397659301758
2015-04-23,28.958894729614258
2015-04-24,29.095130920410156
2015-04-27,29.624414443969727
2015-04-28,29.157665252685547
2015-04-29,28.728872299194336
2015-04-30,27.949459075927734
2015-05-01,28.79810333251953
2015-05-04,28.742273330688477
2015-05-05,28.09461784362793
2015-05-06,27.918190002441406
2015-05-07,28.09087371826172
2015-05-08,28.62012481689453
2015-05-11,28.328584671020508
2015-05-12,28.227676391601562
2015-05-13,28.25907325744629
2015-05-14,28.918392181396484
2015-05-15,28.87802505493164
2015-05-18,29.196481704711914
2015-05-19,29.169572830200195
2015-05-20,29.167314529418945
2015-05-21,29.465591430664062
2015-05-22,29.723487854003906
2015-05-26,29.068649291992188
2015-05-27,29.61136245727539
2015-05-28,29.55305290222168
2015-05-29,29.21666145324707
2015-06-01,29.274980545043945
2015-06-02,29.144899368286133
2015-06-03,29.18077850341797
2015-06-04,29.01034164428711
2015-06-05,28.851110458374023
2015-06-08,28.660499572753906
2015-06-09,28.57527732849121
2015-06-10,28.902700424194336
2015-06-11,28.837661743164062
2015-06-12,28.51921272277832
2015-06-15,28.463146209716797
2015-06-16,28.615642547607422
2015-06-17,28.548364639282227
2015-06-18,28.678436279296875
2015-06-19,28.39138412475586
2015-06-22,28.61789321899414
2015-06-23,28.487812042236328
2015-06-24,28.73002052307129
2015-06-25,28.593223571777344
2015-06-26,28.425018310546875
2015-06-29,27.927162170410156
2015-06-30,28.128999710083008
2015-07-01,28.39138412475586
2015-07-02,28.355501174926758
2015-07-06,28.256826400756836
2015-07-07,28.187307357788086
2015-07-08,27.487606048583984
2015-07-09,26.926959991455078
2015-07-10,27.646839141845703
2015-07-13,28.180578231811523
2015-07-14,28.16936683654785
2015-07-15,28.440719604492188
2015-07-16,28.819721221923828
2015-07-17,29.068649291992188
2015-07-20,29.618091583251953
2015-07-21,29.322067260742188
2015-07-22,28.081905364990234
2015-07-23,28.068450927734375
2015-07-24,27.920427322387695
2015-07-27,27.5324649810791
2015-07-28,27.669267654418945
2015-07-29,27.58180809020996
2015-07-30,27.442764282226562
2015-07-31,27.202810287475586
2015-08-03,26.561416625976562
2015-08-04,25.709226608276367
2015-08-05,25.879669189453125
2015-08-06,25.93598175048828
2015-08-07,26.023845672607422
2015-08-10,26.969999313354492
2015-08-11,25.566532135009766
2015-08-12,25.96076202392578
2015-08-13,25.940494537353516
2015-08-14,26.122968673706055
2015-08-17,26.393295288085938
2015-08-18,26.244609832763672
2015-08-19,25.90895652770996
2015-08-20,25.377302169799805
2015-08-21,23.825153350830078
2015-08-24,23.230424880981445
2015-08-25,23.370098114013672
2015-08-26,24.71048355102539
2015-08-27,25.43812370300293
2015-08-28,25.5214786529541
2015-08-31,25.402080535888672
2015-09-01,24.266691207885742
2015-09-02,25.307462692260742
2015-09-03,24.863670349121094
2015-09-04,24.61586570739746
2015-09-08,25.300703048706055
2015-09-09,24.814111709594727
2015-09-10,25.359281539916992
2015-09-11,25.728731155395508
2015-09-14,25.976531982421875
2015-09-15,26.195056915283203
2015-09-16,26.224332809448242
2015-09-17,25.66339683532715
2015-09-18,25.557519912719727
2015-09-21,25.954010009765625
2015-09-22,25.54625129699707
2015-09-23,25.753517150878906
2015-09-24,25.906692504882812
2015-09-25,25.84136390686035
2015-09-28,25.329994201660156
2015-09-29,24.568559646606445
2015-09-30,24.847904205322266
2015-10-01,24.68570327758789
2015-10-02,24.865921020507812
2015-10-05,24.95604133605957
2015-10-06,25.0754337310791
2015-10-07,24.95604133605957
2015-10-08,24.66767692565918
2015-10-09,25.257909774780273
2015-10-12,25.140758514404297
2015-10-13,25.183563232421875
2015-10-14,24.82762908935547
2015-10-15,25.199338912963867
2015-10-16,25.014606475830078
2015-10-19,25.17005157470703
2015-10-20,25.629608154296875
2015-10-21,25.627349853515625
2015-10-22,26.01933479309082
2015-10-23,26.825817108154297
2015-10-26,25.969776153564453
2015-10-27,25.805330276489258
2015-10-28,26.868623733520508
2015-10-29,27.1524715423584
2015-10-30,26.920440673828125
2015-11-02,27.298904418945312
2015-11-03,27.612031936645508
2015-11-04,27.483625411987305
2015-11-05,27.35693359375
2015-11-06,27.388608932495117
2015-11-09,27.27774429321289
2015-11-10,26.41803741455078
2015-11-11,26.26871681213379
2015-11-12,26.18048667907715
2015-11-13,25.41579246520996
2015-11-16,25.832080841064453
2015-11-17,25.721216201782227
2015-11-18,26.535675048828125
2015-11-19,26.872779846191406
2015-11-20,26.99043083190918
2015-11-23,26.639753341674805
2015-11-24,26.895402908325195
2015-11-25,26.703094482421875
2015-11-27,26.6533203125
2015-11-30,26.764183044433594
2015-12-01,26.546993255615234
2015-12-02,26.307178497314453
2015-12-03,26.062837600708008
2015-12-04,26.92933464050293
2015-12-07,26.759666442871094
2015-12-08,26.74834442138672
2015-12-09,26.157859802246094
2015-12-10,26.282291412353516
2015-12-11,25.605833053588867
2015-12-14,25.447467803955078
2015-12-15,24.997249603271484
2015-12-16,25.189556121826172
2015-12-17,24.655628204345703
2015-12-18,23.988218307495117
2015-12-21,24.282331466674805
2015-12-22,24.259708404541016
2015-12-23,24.571914672851562
2015-12-24,24.440698623657227
2015-12-28,24.16695213317871
2015-12-29,24.601327896118164
2015-12-30,24.28006935119629
2015-12-31,23.814014434814453
2016-01-04,23.834379196166992
2016-01-05,23.237104415893555
2016-01-06,22.78235626220703
2016-01-07,21.820846557617188
2016-01-08,21.93621826171875
2016-01-11,22.29142189025879
2016-01-12,22.614944458007812
2016-01-13,22.033506393432617
2016-01-14,22.515398025512695
2016-01-15,21.974689483642578
2016-01-19,21.86835289001465
2016-01-20,21.897768020629883
2016-01-21,21.78690528869629
2016-01-22,22.945249557495117
2016-01-25,22.497304916381836
2016-01-26,22.621732711791992
2016-01-27,21.135334014892578
2016-01-28,21.286911010742188
2016-01-29,22.022199630737305
2016-02-01,21.816314697265625
2016-02-02,21.375152587890625
2016-02-03,21.798215866088867
2016-02-04,21.97336769104004
2016-02-05,21.386497497558594
2016-02-08,21.611692428588867
2016-02-09,21.607149124145508
2016-02-10,21.443370819091797
2016-02-11,21.313711166381836
2016-02-12,21.379676818847656
2016-02-16,21.98246955871582
2016-02-17,22.319114685058594
2016-02-18,21.89603042602539
2016-02-19,21.845985412597656
2016-02-22,22.03706169128418
2016-02-23,21.538898468017578
2016-02-24,21.85963249206543
2016-02-25,22.00975799560547
2016-02-26,22.043882369995117
2016-02-29,21.99384117126465
2016-03-01,22.867313385009766
2016-03-02,22.9173526763916
2016-03-03,23.087953567504883
2016-03-04,23.431432723999023
2016-03-07,23.172122955322266
2016-03-08,22.981040954589844
2016-03-09,23.00151824951172
2016-03-10,23.012895584106445
2016-03-11,23.26082992553711
2016-03-14,23.319974899291992
2016-03-15,23.788555145263672
2016-03-16,24.104738235473633
2016-03-17,24.066070556640625
2016-03-18,24.093366622924805
2016-03-21,24.091093063354492
2016-03-22,24.275341033935547
2016-03-23,24.141132354736328
2016-03-24,24.036497116088867
2016-03-28,23.927309036254883
2016-03-29,24.49370574951172
2016-03-30,24.92133903503418
2016-03-31,24.791688919067383
2016-04-01,25.01915168762207
2016-04-04,25.27619171142578
2016-04-05,24.978212356567383
2016-04-06,25.23980712890625
2016-04-07,24.689332962036133
2016-04-08,24.716625213623047
2016-04-11,24.798513412475586
2016-04-12,25.12152671813965
2016-04-13,25.48546600341797
2016-04-14,25.499116897583008
2016-04-15,24.9873046875
2016-04-18,24.44821548461914
2016-04-19,24.31855583190918
2016-04-20,24.368600845336914
2016-04-21,24.104738235473633
2016-04-22,24.038774490356445
2016-04-25,23.902297973632812
2016-04-26,23.73624038696289
2016-04-27,22.250873565673828
2016-04-28,21.57075309753418
2016-04-29,21.32280921936035
2016-05-02,21.30005645751953
2016-05-03,21.65036392211914
2016-05-04,21.425167083740234
2016-05-05,21.338207244873047
2016-05-06,21.219207763671875
2016-05-09,21.2352237701416
2016-05-10,21.379398345947266
2016-05-11,21.171144485473633
2016-05-12,20.674531936645508
2016-05-13,20.71572494506836
2016-05-16,21.484676361083984
2016-05-17,21.395414352416992
2016-05-18,21.64028549194336
2016-05-19,21.557907104492188
2016-05-20,21.791332244873047
2016-05-23,22.068246841430664
2016-05-24,22.4046573638916
2016-05-25,22.798288345336914
2016-05-26,22.97907829284668
2016-05-27,22.96534538269043
2016-05-31,22.853206634521484
2016-06-01,22.53281593322754
2016-06-02,22.363462448120117
2016-06-03,22.409229278564453
2016-06-06,22.571720123291016
2016-06-07,22.66326332092285
2016-06-08,22.64266586303711
2016-06-09,22.805145263671875
2016-06-10,22.617494583129883
2016-06-13,22.2764949798584
2016-06-14,22.3039608001709
2016-06-15,22.230731964111328
2016-06-16,22.324565887451172
2016-06-17,21.816509246826172
2016-06-20,21.763866424560547
2016-06-21,21.94924545288086
2016-06-22,21.86686134338379
2016-06-23,21.99273109436035
2016-06-24,21.374826431274414
2016-06-27,21.063581466674805
2016-06-28,21.418304443359375
2016-06-29,21.603675842285156
2016-06-30,21.8782958984375
2016-07-01,21.94466781616211
2016-07-05,21.73869514465332
2016-07-06,21.862272262573242
2016-07-07,21.956111907958984
2016-07-08,22.125457763671875
2016-07-11,22.194116592407227
2016-07-12,22.29481315612793
2016-07-13,22.1689395904541
2016-07-14,22.608341217041016
2016-07-15,22.60605239868164
2016-07-18,22.846342086791992
2016-07-19,22.855497360229492
2016-07-20,22.876094818115234
2016-07-21,22.75480079650879
2016-07-22,22.578580856323242
2016-07-25,22.2764949798584
2016-07-26,22.123172760009766
2016-07-27,23.56036376953125
2016-07-28,23.878467559814453
2016-07-29,23.848712921142578
2016-08-01,24.269807815551758
2016-08-02,23.910507202148438
2016-08-03,24.21030616760254
2016-08-04,24.359865188598633
2016-08-05,24.730310440063477
2016-08-08,24.93509864807129
2016-08-09,25.036334991455078
2016-08-10,24.849960327148438
2016-08-11,24.83385467529297
2016-08-12,24.891380310058594
2016-08-15,25.19050407409668
2016-08-16,25.167490005493164
2016-08-17,25.13066864013672
2016-08-18,25.098459243774414
2016-08-19,25.162885665893555
2016-08-22,24.967309951782227
2016-08-23,25.045543670654297
2016-08-24,24.856861114501953
2016-08-25,24.751022338867188
2016-08-26,24.606060028076172
2016-08-29,24.57845115661621
2016-08-30,24.389772415161133
2016-08-31,24.412784576416016
2016-09-01,24.557741165161133
2016-09-02,24.7878360748291
2016-09-06,24.780929565429688
2016-09-07,24.932796478271484
2016-09-08,24.279327392578125
2016-09-09,23.729412078857422
2016-09-12,24.260929107666016
2016-09-13,24.838455200195312
2016-09-14,25.717411041259766
2016-09-15,26.591758728027344
2016-09-16,26.442197799682617
2016-09-19,26.133874893188477
2016-09-20,26.131576538085938
2016-09-21,26.126976013183594
2016-09-22,26.373172760009766
2016-09-23,25.93369483947754
2016-09-26,25.972814559936523
2016-09-27,26.021127700805664
2016-09-28,26.219009399414062
2016-09-29,25.811748504638672
2016-09-30,26.01192283630371
2016-10-03,25.889976501464844
2016-10-04,26.000417709350586
2016-10-05,26.01192283630371
2016-10-06,26.205202102661133
2016-10-07,26.24431800842285
2016-10-10,26.702211380004883
2016-10-11,26.75972557067871
2016-10-12,26.999021530151367
2016-10-13,26.91619300842285
2016-10-14,27.06574249267578
2016-10-17,27.047340393066406
2016-10-18,27.028934478759766
2016-10-19,26.948402404785156
2016-10-20,26.934595108032227
2016-10-21,26.82875633239746
2016-10-24,27.070354461669922
2016-10-25,27.20840835571289
2016-10-26,26.596359252929688
2016-10-27,26.340965270996094
2016-10-28,26.166088104248047
2016-10-31,26.124670028686523
2016-11-01,25.652984619140625
2016-11-02,25.675994873046875
2016-11-03,25.40077781677246
2016-11-04,25.171815872192383
2016-11-07,25.53491973876953
2016-11-08,25.68523597717285
2016-11-09,25.643619537353516
2016-11-10,24.92898178100586
2016-11-11,25.076993942260742
2016-11-14,24.44793128967285
2016-11-15,24.77171516418457
2016-11-16,25.437782287597656
2016-11-17,25.428529739379883
2016-11-18,25.45397186279297
2016-11-21,25.840194702148438
2016-11-22,25.856386184692383
2016-11-23,25.72456169128418
2016-11-25,25.85407257080078
2016-11-28,25.803194046020508
2016-11-29,25.77775001525879
2016-11-30,25.56035614013672
2016-12-01,25.3221435546875
2016-12-02,25.416961669921875
2016-12-05,25.234256744384766
2016-12-06,25.428529739379883
2016-12-07,25.678306579589844
2016-12-08,25.930400848388672
2016-12-09,26.353626251220703
2016-12-12,26.203298568725586
2016-12-13,26.640405654907227
2016-12-14,26.640405654907227
2016-12-15,26.78610610961914
2016-12-16,26.820796966552734
2016-12-19,26.975749969482422
2016-12-20,27.04744529724121
2016-12-21,27.072885513305664
2016-12-22,26.89480209350586
2016-12-23,26.947999954223633
2016-12-27,27.119140625
2016-12-28,27.003501892089844
2016-12-29,26.996564865112305
2016-12-30,26.78610610961914
2017-01-03,26.862428665161133
2017-01-04,26.83235740661621
2017-01-05,26.968812942504883
2017-01-06,27.269460678100586
2017-01-09,27.519245147705078
2017-01-10,27.547000885009766
2017-01-11,27.69500732421875
2017-01-12,27.579370498657227
2017-01-13,27.530805587768555
2017-01-17,27.752826690673828
2017-01-18,27.750520706176758
2017-01-19,27.70194435119629
2017-01-20,27.752826690673828
2017-01-23,27.771337509155273
2017-01-24,27.745893478393555
2017-01-25,28.1876277923584
2017-01-26,28.20150375366211
2017-01-27,28.20380973815918
2017-01-30,28.129804611206055
2017-01-31,28.065046310424805
2017-02-01,29.77647590637207
2017-02-02,29.725595474243164
2017-02-03,29.85279655456543
2017-02-06,30.132633209228516
2017-02-07,30.41941261291504
2017-02-08,30.537363052368164
2017-02-09,30.75802230834961
2017-02-10,30.68834114074707
2017-02-13,30.96009635925293
2017-02-14,31.361948013305664
2017-02-15,31.47575569152832
2017-02-16,31.4385986328125
2017-02-17,31.524534225463867
2017-02-21,31.75216293334961
2017-02-22,31.847410202026367
2017-02-23,31.712682723999023
2017-02-24,31.74287986755371
2017-02-27,31.805587768554688
2017-02-28,31.81951904296875
2017-03-01,32.469905853271484
2017-03-02,32.277103424072266
2017-03-03,32.46757125854492
2017-03-06,32.36536407470703
2017-03-07,32.407196044921875
2017-03-08,32.286399841308594
2017-03-09,32.212066650390625
2017-03-10,32.31892013549805
2017-03-13,32.33285903930664
2017-03-14,32.284080505371094
2017-03-15,32.62553024291992
2017-03-16,32.678955078125
2017-03-17,32.516361236572266
2017-03-20,32.85781478881836
2017-03-21,32.48151397705078
