Date,Open,High,Low,Close,Actual,Volume,Type
2025-05-15,168.81,176.49,168.81,174.8,165.4,20745103,Predicted
2025-05-16,167.38,175.11,167.38,173.43,167.43,20745103,Predicted
2025-05-19,169.44,169.44,161.28,163.43,167.87,20745103,Predicted
2025-05-20,169.88,169.88,157.2,159.3,165.32,20745103,Predicted
2025-05-21,167.3,167.3,161.25,163.4,170.06,20745103,Predicted
2025-05-22,172.1,172.1,156.84,158.93,171.98,20745103,Predicted
2025-05-23,174.04,174.04,168.01,170.25,169.59,20745103,Predicted
2025-05-27,171.62,173.2,169.29,171.55,173.98,20745103,Predicted
2025-05-28,176.06,176.06,161.2,163.35,173.38,20745103,Predicted
2025-05-29,175.46,175.46,166.35,168.57,172.96,20745103,Predicted
2025-05-30,175.03,175.03,161.5,163.65,172.85,20745103,Predicted
2025-06-01,174.92,174.92,153.08,155.12,197.96,20745103,Predicted
2025-06-02,200.33,200.33,176.86,179.22,193.31,20745103,Predicted
2025-06-03,195.63,195.63,178.79,181.17,174.21,20745103,Predicted
2025-06-05,176.3,176.3,168.46,170.71,165.2,20745103,Predicted
2025-06-06,167.18,167.18,158.12,160.23,174.92,20745103,Predicted
2025-06-08,177.02,177.02,163.94,166.13,196.92,20745103,Predicted
2025-06-10,199.28,199.28,172.9,175.2,251.51,20745103,Predicted
2025-06-11,254.52,254.52,209.05,211.83,285.34,20745103,Predicted
2025-06-13,288.76,288.76,240.72,243.93,175.88,20745103,Predicted
2025-06-16,177.99,200.93,177.99,199.01,177.94,20745103,Predicted
2025-06-17,180.07,181.63,177.53,179.89,177.23,20745103,Predicted
2025-06-18,179.35,179.35,175.16,177.49,173.98,20745103,Predicted
2025-06-20,176.06,176.06,171.37,173.66,167.73,20745103,Predicted
2025-06-23,169.74,169.74,163.6,165.78,166.01,20745103,Predicted
2025-06-24,168.0,168.0,159.23,161.35,167.74,20745103,Predicted
2025-06-25,169.75,169.75,158.75,160.86,171.49,20745103,Predicted
2025-06-26,173.54,173.54,159.69,161.82,174.43,20745103,Predicted
2025-06-27,176.52,176.52,165.89,168.11,178.27,20745103,Predicted
2025-06-30,180.41,180.41,167.36,169.59,177.39,20745103,Predicted
2025-07-01,179.52,179.52,170.47,172.74,196.71,20745103,Predicted
2025-07-02,199.07,199.07,177.29,179.65,187.14,20745103,Predicted
2025-07-03,189.38,189.38,169.74,172.01,175.75,20745103,Predicted
2025-07-04,177.86,177.86,169.57,171.83,149.24,20745103,Predicted
2025-07-05,151.03,155.68,151.03,154.19,152.8,20745103,Predicted
2025-07-07,154.63,154.63,143.69,145.61,177.56,20745103,Predicted
2025-07-08,179.69,179.69,155.01,157.07,197.28,20745103,Predicted
2025-07-10,199.64,199.64,177.72,180.09,247.13,20745103,Predicted
2025-07-11,250.09,250.09,202.06,204.75,279.7,20745103,Predicted
2025-07-14,283.05,283.05,231.44,234.53,182.81,20745103,Predicted
2025-07-15,185.0,209.96,185.0,207.95,183.1,20745103,Predicted
2025-07-16,185.29,186.25,182.04,184.47,183.77,20745103,Predicted
2025-07-17,185.97,189.49,185.21,187.67,184.7,20745103,Predicted
2025-07-18,186.91,186.91,182.0,184.43,185.94,20745103,Predicted
2025-07-21,188.17,188.17,177.76,180.13,191.15,20745103,Predicted
2025-07-22,193.44,193.44,178.69,181.07,192.11,20745103,Predicted
2025-07-23,194.41,194.41,183.72,186.17,191.51,20745103,Predicted
2025-07-24,193.8,193.8,182.89,185.33,193.2,20745103,Predicted
2025-07-25,195.51,195.51,183.54,185.99,194.08,20745103,Predicted
2025-07-28,196.41,196.41,181.78,184.21,193.42,20745103,Predicted
