Date,Open,High,Low,Close,Actual,Volume,Type
2025-03-13,167.41,167.41,159.12,161.35,162.76,31238416,Predicted
2025-03-14,163.05,163.05,157.38,159.58,165.49,31238416,Predicted
2025-03-17,165.79,165.79,156.51,158.7,164.29,31238416,Predicted
2025-03-18,164.58,164.58,155.78,157.96,160.67,31238416,Predicted
2025-03-19,160.96,160.96,154.44,156.6,163.89,31238416,Predicted
2025-03-20,164.18,164.18,153.93,156.09,162.8,31238416,Predicted
2025-03-21,163.09,163.09,153.49,155.64,163.99,31238416,Predicted
2025-03-24,164.28,164.28,152.91,155.06,167.68,31238416,Predicted
2025-03-25,167.98,167.98,153.66,155.81,170.56,31238416,Predicted
2025-03-26,170.87,170.87,154.72,156.89,165.06,31238416,Predicted
2025-03-27,165.36,165.36,154.98,157.15,162.24,31238416,Predicted
2025-03-28,162.53,162.53,154.33,156.49,154.33,31238416,Predicted
2025-03-31,154.61,156.17,152.42,154.56,154.64,31238416,Predicted
2025-04-01,154.92,154.92,150.2,152.3,157.07,31238416,Predicted
2025-04-02,157.35,157.35,149.14,151.23,157.04,31238416,Predicted
2025-04-10,157.32,157.32,148.6,150.68,152.82,31238416,Predicted
2025-04-11,153.09,153.09,147.65,149.72,157.14,31238416,Predicted
2025-04-14,157.42,157.42,147.13,149.19,159.07,31238416,Predicted
2025-04-15,159.36,159.36,147.69,149.76,156.31,31238416,Predicted
2025-04-16,156.59,156.59,147.45,149.52,153.33,31238416,Predicted
2025-04-17,153.61,153.61,146.46,148.51,151.16,31238416,Predicted
2025-04-21,151.43,151.43,145.35,147.39,147.67,31238416,Predicted
2025-04-22,147.94,147.94,143.77,145.79,151.47,31238416,Predicted
2025-04-23,151.74,151.74,143.23,145.24,155.35,31238416,Predicted
2025-04-24,155.63,155.63,144.04,146.06,159.28,31238416,Predicted
2025-04-25,159.57,159.57,145.04,147.07,161.96,31238416,Predicted
2025-04-28,162.25,162.25,147.18,149.25,160.61,31238416,Predicted
2025-04-29,160.9,160.9,147.92,150.0,160.16,31238416,Predicted
