Date,Open,High,Low,Close,Actual,Volume,Type
2025-06-03,195.63,198.64,194.15,196.74,174.21,20745103,Predicted
2025-06-05,176.3,181.57,176.3,179.84,165.2,20745103,Predicted
2025-06-06,167.18,175.54,167.18,173.86,174.92,20745103,Predicted
2025-06-08,177.02,177.02,169.45,171.71,196.92,20745103,Predicted
2025-06-10,199.28,199.28,186.24,188.72,251.51,20745103,Predicted
2025-06-11,254.52,254.52,223.13,226.1,285.34,20745103,Predicted
2025-06-13,288.76,288.76,273.54,277.18,175.88,20745103,Predicted
2025-06-16,177.99,229.19,177.99,227.0,177.94,20745103,Predicted
2025-06-17,180.07,206.18,180.07,204.2,177.23,20745103,Predicted
2025-06-18,179.35,187.21,179.35,185.42,173.98,20745103,Predicted
2025-06-20,176.06,178.07,174.04,176.36,167.73,20745103,Predicted
2025-06-23,169.74,173.06,169.15,171.41,166.01,20745103,Predicted
2025-06-24,168.0,172.73,168.0,171.07,167.74,20745103,Predicted
2025-06-25,169.75,170.99,167.12,169.35,171.49,20745103,Predicted
2025-06-26,173.54,175.44,171.47,173.76,174.43,20745103,Predicted
2025-06-27,176.52,179.58,175.52,177.86,178.27,20745103,Predicted
2025-06-30,180.41,180.6,176.52,178.87,177.39,20745103,Predicted
2025-07-01,179.52,179.52,171.95,174.24,196.71,20745103,Predicted
2025-07-02,199.07,199.07,190.28,192.82,187.14,20745103,Predicted
2025-07-03,189.38,196.9,189.38,195.01,175.75,20745103,Predicted
2025-07-04,177.86,186.83,177.86,185.04,149.24,20745103,Predicted
2025-07-05,151.03,168.44,151.03,166.83,152.8,20745103,Predicted
2025-07-07,154.63,154.63,150.26,152.26,177.56,20745103,Predicted
2025-07-08,179.69,179.69,162.61,164.78,197.28,20745103,Predicted
2025-07-10,199.64,199.64,180.74,183.15,247.13,20745103,Predicted
2025-07-11,250.09,250.09,224.03,227.02,279.7,20745103,Predicted
2025-07-14,283.05,283.05,262.21,265.7,182.81,20745103,Predicted
2025-07-15,185.0,233.47,185.0,231.23,183.1,20745103,Predicted
2025-07-16,185.29,209.01,185.29,207.01,183.77,20745103,Predicted
2025-07-17,185.97,201.33,185.97,199.4,184.7,20745103,Predicted
2025-07-18,186.91,188.21,183.96,186.41,185.94,20745103,Predicted
2025-07-21,188.17,191.23,186.91,189.4,191.15,20745103,Predicted
2025-07-22,193.44,198.91,193.44,197.0,192.11,20745103,Predicted
2025-07-23,194.41,203.97,194.41,202.01,191.51,20745103,Predicted
2025-07-24,193.8,199.79,193.8,197.87,193.2,20745103,Predicted
2025-07-25,195.51,196.78,192.34,194.9,194.08,20745103,Predicted
2025-07-28,196.41,198.69,194.2,196.79,193.42,20745103,Predicted
2025-07-29,195.74,200.15,195.63,198.24,196.43,20745103,Predicted
2025-07-30,198.78,205.85,198.78,203.88,197.44,20745103,Predicted
2025-07-31,199.81,211.33,199.81,209.31,192.86,20745103,Predicted
2025-08-01,195.17,204.95,195.17,202.98,195.39,20745103,Predicted
2025-08-04,197.73,205.67,197.73,203.7,146.58,20745103,Predicted
2025-08-05,148.34,171.14,148.34,169.5,155.75,20745103,Predicted
2025-08-07,157.62,160.64,157.01,159.1,175.16,20745103,Predicted
2025-08-08,177.26,177.26,162.66,164.83,202.09,20745103,Predicted
2025-08-09,204.51,204.51,186.97,189.47,234.16,20745103,Predicted
2025-08-10,236.97,236.97,219.05,221.97,245.46,20745103,Predicted
2025-08-13,248.4,251.0,245.32,248.6,203.03,20745103,Predicted
2025-08-14,205.46,228.67,205.46,226.49,203.82,20745103,Predicted
2025-08-15,206.26,223.0,206.26,220.87,204.91,20745103,Predicted
2025-08-18,207.37,212.87,207.37,210.83,204.29,20745103,Predicted
2025-08-19,206.74,211.72,206.74,209.69,202.49,20745103,Predicted
2025-08-20,204.92,211.33,204.92,209.31,200.19,20745103,Predicted
2025-08-21,202.59,212.41,202.59,210.38,200.62,20745103,Predicted
2025-08-22,203.02,212.28,203.02,210.24,206.72,20745103,Predicted
2025-08-25,209.2,211.81,207.02,209.78,209.16,20745103,Predicted
2025-08-26,211.67,217.95,211.67,215.86,207.95,20745103,Predicted
2025-08-27,210.44,214.9,210.04,212.84,208.21,20745103,Predicted
2025-08-28,210.7,218.53,210.7,216.44,212.37,20745103,Predicted
2025-08-29,214.91,221.97,214.91,219.85,213.53,20745103,Predicted
2025-09-04,216.09,228.6,216.09,226.41,161.06,20745103,Predicted
2025-09-05,162.99,194.45,162.99,192.59,154.38,20745103,Predicted
2025-09-06,156.23,174.29,156.23,172.62,177.63,20745103,Predicted
2025-09-07,179.76,179.76,172.3,174.59,177.66,20745103,Predicted
2025-09-09,179.79,179.79,175.58,177.92,239.94,20745103,Predicted
2025-09-10,242.81,242.81,210.98,213.79,242.21,20745103,Predicted
2025-09-15,245.11,245.11,234.24,237.36,251.76,20745103,Predicted
2025-09-16,254.78,255.06,249.3,252.62,251.42,20745103,Predicted
2025-09-17,254.43,264.56,254.43,262.02,249.85,20745103,Predicted
2025-09-18,252.84,263.25,252.84,260.73,252.33,20745103,Predicted
2025-09-19,255.35,262.1,255.35,259.59,255.24,20745103,Predicted
2025-09-22,258.3,264.84,258.3,262.31,252.88,20745103,Predicted
2025-09-23,255.91,264.81,255.91,262.28,252.34,20745103,Predicted
2025-09-24,255.36,268.19,255.36,265.62,247.83,20745103,Predicted
2025-09-25,250.8,264.36,250.8,261.83,246.57,20745103,Predicted
2025-09-26,249.52,260.29,249.52,257.8,247.18,20745103,Predicted
2025-09-29,250.14,257.76,250.14,255.29,244.36,20745103,Predicted
2025-09-30,247.29,256.98,247.29,254.52,243.55,20745103,Predicted
2025-10-01,246.47,259.43,246.47,256.95,193.17,20745103,Predicted
2025-10-02,195.48,226.21,195.48,224.04,188.2,20745103,Predicted
2025-10-03,190.45,210.72,190.45,208.7,167.81,20745103,Predicted
2025-10-04,169.82,188.91,169.82,187.1,155.37,20745103,Predicted
2025-10-06,157.23,173.12,157.23,171.46,180.01,20745103,Predicted
2025-10-07,182.17,182.17,171.08,173.36,178.7,20745103,Predicted
2025-10-09,180.84,180.84,170.6,172.87,239.56,20745103,Predicted
2025-10-10,242.43,242.43,207.11,209.87,237.49,20745103,Predicted
2025-10-11,240.34,240.34,232.08,235.17,290.59,20745103,Predicted
2025-10-13,294.07,294.07,270.95,274.56,244.64,20745103,Predicted
2025-10-14,247.57,270.56,247.57,267.97,246.19,20745103,Predicted
2025-10-15,249.14,258.36,249.14,255.89,251.71,20745103,Predicted
2025-10-16,254.73,260.11,254.23,257.62,251.88,20745103,Predicted
2025-10-17,254.9,261.51,254.9,259.0,253.79,20745103,Predicted
2025-10-20,256.83,260.47,254.58,257.98,257.02,20745103,Predicted
2025-10-21,260.1,269.52,260.1,266.94,251.34,20745103,Predicted
2025-10-22,254.35,262.32,254.35,259.81,252.53,20745103,Predicted
2025-10-23,255.56,264.61,255.56,262.07,253.73,20745103,Predicted
2025-10-24,256.77,266.32,256.77,263.77,260.51,20745103,Predicted
2025-10-27,263.63,273.57,263.63,270.96,269.93,20745103,Predicted
2025-10-28,273.16,283.22,273.16,280.51,268.43,20745103,Predicted
2025-10-29,271.65,287.36,271.65,284.61,275.17,20745103,Predicted
2025-10-30,278.47,298.19,278.47,295.33,281.9,20745103,Predicted
2025-10-31,285.28,299.42,285.28,296.56,281.82,20745103,Predicted
2025-11-02,285.2,301.61,285.2,298.72,187.07,20745103,Predicted
2025-11-03,189.31,236.21,189.31,233.94,165.98,20745103,Predicted
