Date,Open,High,Low,Close,Actual,Volume,Type
2025-09-29,173.11,175.96,170.57,173.27,179.9,19935720,Predicted
2025-09-30,181.16,181.16,172.64,175.37,178.73,19935720,Predicted
2025-10-01,179.98,179.98,171.41,174.12,80.53,19935720,Predicted
2025-10-02,81.09,105.39,81.09,103.78,111.32,19935720,Predicted
2025-10-03,112.1,116.72,112.1,114.94,132.54,19935720,Predicted
2025-10-04,133.47,133.47,128.06,130.08,104.18,19935720,Predicted
2025-10-06,104.91,108.04,104.74,106.39,121.88,19935720,Predicted
2025-10-07,122.73,122.73,112.9,114.69,106.64,19935720,Predicted
2025-10-09,107.39,119.2,107.39,117.38,143.93,19935720,Predicted
2025-10-10,144.94,144.94,124.27,126.24,159.01,19935720,Predicted
2025-10-11,160.12,160.12,140.54,142.77,165.89,19935720,Predicted
2025-10-13,167.05,167.05,159.95,162.48,166.81,19935720,Predicted
2025-10-14,167.98,168.98,163.81,166.4,162.86,19935720,Predicted
2025-10-15,164.0,167.8,162.67,165.24,165.91,19935720,Predicted
2025-10-16,167.07,167.07,154.85,157.3,165.09,19935720,Predicted
2025-10-17,166.25,166.25,160.11,162.64,167.05,19935720,Predicted
2025-10-20,168.22,170.84,165.62,168.24,173.47,19935720,Predicted
2025-10-21,174.68,174.68,160.09,162.63,166.67,19935720,Predicted
2025-10-22,167.84,167.84,161.83,164.39,165.86,19935720,Predicted
2025-10-23,167.02,167.02,155.57,158.03,171.9,19935720,Predicted
2025-10-24,173.1,173.1,165.08,167.69,174.7,19935720,Predicted
2025-10-27,175.92,180.57,175.04,177.81,179.45,19935720,Predicted
2025-10-28,180.71,180.71,174.91,177.68,176.72,19935720,Predicted
2025-10-29,177.96,177.96,170.53,173.23,179.97,19935720,Predicted
2025-10-30,181.23,184.46,178.82,181.65,173.93,19935720,Predicted
2025-10-31,175.15,175.15,164.45,167.05,170.43,19935720,Predicted
2025-11-02,171.62,171.62,161.3,163.85,112.78,19935720,Predicted
2025-11-03,113.57,133.11,113.57,131.08,139.02,19935720,Predicted
2025-11-04,139.99,145.69,139.99,143.47,107.73,19935720,Predicted
2025-11-06,108.48,125.83,108.48,123.91,120.33,19935720,Predicted
2025-11-07,121.17,121.76,118.03,119.9,106.72,19935720,Predicted
2025-11-08,107.47,115.93,107.47,114.16,118.64,19935720,Predicted
2025-11-09,119.47,119.47,111.41,113.18,155.44,19935720,Predicted
2025-11-11,156.53,156.53,145.08,147.37,160.8,19935720,Predicted
2025-11-13,161.93,161.93,154.08,156.52,159.84,19935720,Predicted
2025-11-14,160.96,160.96,149.9,152.27,153.8,19935720,Predicted
2025-12-02,154.88,154.88,150.08,152.46,118.33,19935720,Predicted
2025-12-03,119.16,125.47,119.16,123.56,137.14,19935720,Predicted
2025-12-05,138.1,138.1,132.23,134.32,132.55,19935720,Predicted
2025-12-06,133.48,137.38,133.18,135.28,116.62,19935720,Predicted
2025-12-08,117.44,125.94,117.44,124.01,122.42,19935720,Predicted
2025-12-09,123.28,124.51,120.7,122.61,155.06,19935720,Predicted
2025-12-11,156.15,156.15,145.86,148.17,157.91,19935720,Predicted
2025-12-12,159.02,159.02,148.96,151.31,,19935720,Future
