Date,Open,High,Low,Close,Adj Close
2014-02-10,9303.13,9647.69,9130.85,9561.55,3548445
2014-02-11,9647.69,9733.83,9389.27,9475.41,7298268
2014-02-12,9561.55,9819.97,9561.55,9819.97,5677419
2014-02-13,9819.97,9906.11,9647.69,9819.97,3604696
2014-02-14,9819.97,9906.11,9647.69,9733.83,3618685
2014-02-17,9647.69,9819.97,9561.55,9647.69,2087400
2014-02-18,9647.69,9819.97,9561.55,9819.97,2931376
2014-02-19,9819.97,10164.54,9819.97,10164.54,5800821
2014-02-20,10164.54,10336.82,9561.55,9819.97,6405015
2014-02-21,9819.97,10078.39,9561.55,9992.25,4348136
2014-02-24,9992.25,10250.67,9819.97,10250.67,5943500
2014-02-25,10078.39,10595.24,10078.39,10595.24,9389807
2014-02-26,10681.38,11112.08,10595.24,11112.08,13503272
2014-02-27,11025.94,11198.22,10853.66,10853.66,8621126
2014-02-28,10853.66,11025.94,10681.38,11025.94,10639569
2014-03-03,10939.8,11025.94,10509.1,10595.24,7009143
2014-03-04,10509.1,10595.24,10336.82,10509.1,5763907
2014-03-05,10681.38,10767.52,10509.1,10681.38,3549784
2014-03-06,10681.38,10853.66,10595.24,10767.52,4214456
2014-03-07,10767.52,10939.8,10595.24,10853.66,6107420
2014-03-10,10853.66,10939.8,10767.52,10939.8,3094483
2014-03-11,10939.8,11628.92,10767.52,11542.78,12502985
2014-03-12,11973.48,12059.62,11628.92,11628.92,11412092
2014-03-13,11715.06,11801.2,11628.92,11715.06,6192690
2014-03-14,11715.06,11801.2,11542.78,11628.92,9690127
2014-03-17,11801.2,11801.2,11628.92,11628.92,6166855
2014-03-18,11628.92,12404.18,11542.78,12231.9,13179327
2014-03-19,12318.04,12576.46,12318.04,12404.18,4336527
2014-03-20,12404.18,12490.32,12145.76,12231.9,7185953
2014-03-21,12231.9,12490.32,12145.76,12318.04,6170685
2014-03-24,12231.9,12404.18,12231.9,12231.9,4314408
2014-03-25,12231.9,12318.04,11973.48,11973.48,7052159
2014-03-26,12059.62,12145.76,11628.92,11715.06,11243118
2014-03-27,11715.06,11801.2,11542.78,11715.06,5485172
2014-03-28,11887.34,12231.9,11801.2,12145.76,6214684
2014-03-31,12404.18,12404.18,11973.48,12059.62,5690599
2014-04-01,12059.62,12059.62,11715.06,11887.34,6347085
2014-04-02,11887.34,12059.62,11456.64,11715.06,11210515
2014-04-03,11801.2,11887.34,11628.92,11801.2,3427834
2014-04-04,11801.2,11887.34,11628.92,11715.06,5448434
2014-04-07,11801.2,12059.62,11715.06,11973.48,6495099
2014-04-08,12059.62,12318.04,12059.62,12145.76,11048266
2014-04-10,12231.9,12231.9,12059.62,12059.62,7405742
2014-04-11,11973.48,12231.9,11973.48,12145.76,7234133
2014-04-14,12231.9,12490.32,12145.76,12318.04,10278701
2014-04-15,12318.04,12404.18,12059.62,12145.76,8142072
2014-04-16,12059.62,12145.76,11715.06,11887.34,9406954
2014-04-17,11973.48,12059.62,11801.2,12059.62,5621291
2014-04-18,12059.62,12059.62,11628.92,11628.92,7376286
2014-04-21,11542.78,11628.92,11198.22,11198.22,7442108
2014-04-22,11284.36,11542.78,11025.94,11542.78,7120589
2014-04-23,11542.78,11628.92,11198.22,11284.36,4022325
2014-04-24,11284.36,11542.78,11112.08,11284.36,7618270
2014-04-25,11284.36,11715.06,11284.36,11628.92,7914301
2014-04-28,11715.06,11887.34,11628.92,11801.2,5988137
2014-04-29,11715.06,11801.2,11628.92,11801.2,3525521
2014-05-05,11887.34,11887.34,11370.5,11370.5,6667439
2014-05-06,11198.22,11456.64,10853.66,11198.22,9216883
2014-05-07,11198.22,11305.89,10875.19,10982.87,5460441
2014-05-08,10616.77,10616.77,10229.14,10229.14,9014692
2014-05-09,9906.11,10229.14,9647.69,9970.72,5540359
2014-05-12,9669.23,9669.23,9281.6,9281.6,6001001
2014-05-13,8678.62,9130.85,8635.55,8786.29,10216409
2014-05-14,8743.22,9346.2,8743.22,9303.13,4423987
2014-05-15,9367.74,9604.62,8678.62,8937.04,5881892
2014-05-16,8937.04,9475.41,8915.5,9475.41,5041864
2014-05-19,9496.95,9647.69,9260.06,9475.41,4187956
2014-05-20,9453.88,9561.55,9303.13,9561.55,4979268
2014-05-21,9561.55,9992.25,9475.41,9949.18,6022268
2014-05-22,9949.18,9992.25,9819.97,9863.04,5930696
2014-05-23,9798.44,9949.18,9712.3,9776.9,2478369
2014-05-26,9690.76,9776.9,9604.62,9733.83,3189029
2014-05-27,9755.37,9906.11,9712.3,9819.97,5796638
2014-05-28,9906.11,10013.79,9884.58,9906.11,3207737
2014-05-29,9906.11,10164.54,9884.58,9927.65,4366871
2014-05-30,9927.65,10078.39,9884.58,9949.18,3060257
2014-06-02,9906.11,9949.18,9733.83,9776.9,2593388
2014-06-03,9733.83,9841.51,9712.3,9733.83,1754801
2014-06-04,9733.83,9755.37,9475.41,9561.55,3127683
2014-06-05,9518.48,9561.55,9432.34,9518.48,1814425
2014-06-06,9496.95,9690.76,9496.95,9690.76,1651666
2014-06-09,9733.83,9776.9,9626.16,9669.23,2615119
2014-06-10,9604.62,9884.58,9583.09,9669.23,2725267
2014-06-11,9733.83,10013.79,9712.3,10013.79,6996121
2014-06-12,10121.46,10229.14,10013.79,10143.0,4882588
2014-06-13,10143.0,10164.54,10078.39,10121.46,2105070
